"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
24,"bouteille","arme",8,4,2,2,2,2
24,"bouteille","épée",8,4,4,2,2,3
24,"bouteille","matériau de construction",8,4,5,3,3,3
24,"bouteille","récipient de pâte à crèpe/gateau",8,4,2,3,3,2
24,"bouteille","réserve de farine",8,4,2,2,2,2
24,"brouette","Comme un potager, on la remplirait de terre",11,6,1,2,2,NA
24,"brouette","Comme un seau",11,6,2,1,2,NA
24,"brouette","Comme une niche",11,6,4,2,3,NA
24,"brouette","Lit d un bébé",10,6,3,2,2,NA
24,"brouette","Naviguer sur une rivière",10,6,3,2,3,NA
24,"brouette","Niche",10,6,3,1,3,NA
24,"brouette","On peut l'utiliser comme une poussette",11,6,1,1,2,NA
24,"brouette","Pour récupérer de l eau",10,6,2,1,3,NA
24,"ceinture","Comme un parapluie auquel on ajoutera une chose au-dessus",11,6,3,3,3,NA
24,"ceinture","Comme un sac, plus précisément une anse à laquelle on ajoutera un contenant",11,6,2,2,3,NA
24,"ceinture","L'utiliser comme une poutre pour faire de la gymnastique",11,6,5,3,3,NA
24,"ceinture",NA,10,6,NA,NA,NA,NA
24,"couteau","arme",8,4,1,1,2,2
24,"couteau","couper les cheveux",8,4,3,2,2,2
24,"couteau","décapsuleur",8,4,3,2,3,3
24,"couteau","écraser les gousses d'ail",8,4,3,1,4,2
24,"couteau","épée",8,4,2,1,2,2
24,"couteau","graver dans le bois",8,4,2,2,4,2
24,"couteau","jouer à les lancer",8,4,2,3,2,2
24,"couteau","levier",8,4,2,4,3,3
24,"couteau","tailler un crayon",8,4,2,2,4,2
24,"couteau","tournevis",8,4,3,2,3,3
24,"pneu","balançoire",8,4,3,2,3,2
24,"pneu","cabane à oiseaux",8,4,3,4,2,4
24,"pneu","cerceau",8,4,2,3,2,2
24,"pneu","descendre une colline",8,4,3,4,2,2
24,"pneu","haltère",8,4,2,2,2,2
24,"pneu","jouet",8,4,3,3,2,2
24,"pneu","panier de basket",8,4,4,4,3,5
24,"pneu","récif coralien",8,4,1,1,1,1
24,"pneu","roue",8,4,1,1,1,1
24,"pneu","siège",8,4,3,3,2,2
24,"pneu","table basse",8,4,3,3,2,3
24,"pneu","trampolline",8,4,3,3,3,4
25,"bouteille","cassée comme des barbelés au dessus d'un mur",8,4,2,2,3,4
25,"bouteille","objet de massage pour le dos",8,4,5,4,3,3
25,"bouteille","soliflore",8,4,2,2,3,2
25,"bouteille","support bougie",8,4,4,2,2,2
25,"brouette","boucle d'oreille",10,6,4,5,3,NA
25,"brouette","décoration",10,6,2,1,1,NA
25,"brouette","dessin",10,6,3,3,3,NA
25,"brouette","Jouet",10,6,1,1,1,NA
25,"brouette","outillage",10,6,1,1,1,NA
25,"brouette","Rouleau à pâtisserie",11,6,4,4,4,NA
25,"brouette","Utiliser la brouette comme un bouc",11,6,5,4,4,NA
25,"brouette","Utiliser les roues pour tracer les passages piétons à la peinture",11,6,4,4,4,NA
25,"ceinture","Balançoire",11,6,3,3,2,NA
25,"ceinture","bijou",10,6,3,1,1,NA
25,"ceinture","Corde",11,6,1,1,1,NA
25,"ceinture","fouetter",10,6,1,1,1,NA
25,"ceinture","Hula hoop",11,6,5,4,3,NA
25,"ceinture","Lasso",10,6,2,1,2,NA
25,"ceinture","Lasso",11,6,1,1,2,NA
25,"ceinture","objet SM",10,6,1,1,2,NA
25,"ceinture","Rideau",11,6,3,3,3,NA
25,"couteau","fixer un objet au mur",8,4,4,4,2,3
25,"couteau","mobile réfléchissant les rayons du soleil",8,4,5,5,3,4
25,"couteau","tailler les buissons",8,4,2,2,2,2
25,"pneu","amortisseur bateau",8,4,2,2,4,3
25,"pneu","bouée",8,4,2,2,4,2
25,"pneu","cabane",8,4,3,4,3,4
25,"pneu","hoola-hoop",8,4,2,2,2,2
26,"bouteille","boîte à idées",8,4,3,3,2,3
26,"bouteille","cocktail molotov",8,4,2,3,3,2
26,"bouteille","culture de vers de terre",8,4,4,3,4,4
26,"bouteille","porte message",8,4,2,2,2,2
26,"bouteille","réservoir à pièces rouges",8,4,2,4,2,3
26,"bouteille","tester la solidité d'autre chose",8,4,3,2,4,4
26,"brouette","Baignoire pour bébé",11,6,2,2,2,NA
26,"brouette","contenant",10,6,1,1,1,NA
26,"brouette","Faire des massages à quelqu'un avec la roue",11,6,5,3,4,NA
26,"brouette","jardinage",10,6,1,1,1,NA
26,"brouette","L'utiliser comme abreuvoir",11,6,5,2,3,NA
26,"brouette","outil",10,6,1,1,1,NA
26,"brouette","travaux publics",10,6,1,1,1,NA
26,"brouette","ustensile",10,6,3,1,1,NA
26,"ceinture","attache",10,6,1,1,1,NA
26,"ceinture","L'utiliser en corde à sauter",11,6,1,3,2,NA
26,"ceinture","La mettre en bracelet",11,6,2,1,1,NA
26,"ceinture","Un serre-tête",11,6,3,2,2,NA
26,"ceinture","Une laisse pour un chien",11,6,1,2,1,NA
26,"couteau","couper un cigare",8,4,1,1,2,1
26,"couteau","écrire dans du bois",8,4,2,2,3,2
26,"couteau","ouvrir une bière",8,4,2,2,3,3
26,"couteau","régler ses comptes avec quelqu'un",8,4,1,1,1,1
26,"couteau","s'entrainer au lancer de couteaux",8,4,2,1,2,2
26,"couteau","se gratter",8,4,2,2,2,4
26,"pneu","balançoire",8,4,3,2,2,2
26,"pneu","cible",8,4,4,4,4,3
26,"pneu","frisbee",8,4,3,3,2,3
26,"pneu","hoola-hoop",8,4,2,2,2,2
26,"pneu","musculation",8,4,2,2,3,2
26,"pneu","pot de fleurs",8,4,4,2,2,3
27,"bouteille","arme de jet",8,4,1,2,2,2
27,"bouteille","cage à insectes",8,4,3,3,3,2
27,"bouteille","cuillère",8,4,5,1,2,2
27,"bouteille","entonnoir",8,4,3,3,2,3
27,"bouteille","fourmillière",8,4,5,3,1,3
27,"bouteille","fusée en remplissant d'eau ou d'air",8,4,5,4,2,4
27,"bouteille","passer des messages",8,4,2,2,2,2
27,"bouteille","peut servir pour fumer",8,4,2,4,3,2
27,"bouteille","piège à guêpes",8,4,3,3,2,2
27,"brouette","décoration",10,6,2,1,1,NA
27,"brouette","planter des  plantes",10,6,3,1,2,NA
27,"brouette","Pour déménager",11,6,2,2,1,NA
27,"brouette","Pour s'abriter (si on la retourne ou en dessous)",11,6,3,2,2,NA
27,"brouette","Pour se déplacer",11,6,1,1,1,NA
27,"brouette","Pour traverser les rivières (comme ça on ne se mouille pas)",11,6,5,2,4,NA
27,"brouette","Un lit pour un animal de compagnie (on l'a aménagé)",11,6,1,2,2,NA
27,"ceinture","Comme un lasso",11,6,1,4,2,NA
27,"ceinture","Comme une liane",11,6,4,3,3,NA
27,"ceinture","contention",10,6,2,1,3,NA
27,"ceinture","pantalon",10,6,1,1,1,NA
27,"ceinture","Pour ne pas se perdre dans la foule (on accroche la personne de devant pour ne pas la perdre)",11,6,4,4,4,NA
27,"ceinture","Pour remorquer une voiture",11,6,3,4,4,NA
27,"ceinture","Pour s'accrocher dans le bus",11,6,4,3,4,NA
27,"ceinture","restreindre",10,6,3,1,1,NA
27,"ceinture","Serre-tête",11,6,2,1,2,NA
27,"ceinture","Si la bretelle de mon sac casse, la ceinture peut la remplacer",11,6,2,2,3,NA
27,"couteau","on peut creuser avec",8,4,4,4,2,3
27,"couteau","remplace la fourchette/ la cuillère",8,4,2,2,2,2
27,"couteau","se lance",8,4,2,1,2,2
27,"pneu","cerceau pour faire des roulades, des sauts dedans",8,4,3,3,2,3
27,"pneu","chaise",8,4,3,3,3,2
27,"pneu","roue pour mettre un copain dedans et dévaler la pente",8,4,3,3,2,3
27,"pneu","servir de tampon comme les auto-tamponneuses et se foncer dessus",8,4,2,2,3,3
27,"pneu","utilisé pour le sport en tant qu poids en qu'obstacle",8,4,2,2,3,2
28,"bouteille","arme au corps à corps",8,4,2,2,2,2
28,"bouteille","bougie",8,4,4,2,2,2
28,"bouteille","cocktail molotov",8,4,2,2,3,2
28,"bouteille","mobilier urbain anti sdf",8,4,5,2,3,3
28,"bouteille","poussière à coller comme papier peint",8,4,4,5,4,1
28,"bouteille","quille de bowling",8,4,3,4,2,3
28,"bouteille","sculpture pour la place de la république",8,4,4,3,5,3
28,"bouteille","xylophone",8,4,4,4,3,3
28,"brouette","Pour faire des sillons dans le sol avec la roue",11,6,4,4,4,NA
28,"brouette","Pour s'asseoir dedans comme dans une chaise longue",11,6,2,1,2,NA
28,"brouette","Pour s'en servir comme d'un barbecue",11,6,3,2,3,NA
28,"brouette","Pour transporter quelqu'un",11,6,1,1,1,NA
28,"brouette",NA,10,6,NA,NA,NA,NA
28,"ceinture","Pour attacher des cheveux",11,6,2,3,1,NA
28,"ceinture","Pour faire tenir des mikados droits",11,6,5,3,5,NA
28,"ceinture","Pour faire un bandage (si elle est en tissu)",11,6,4,2,3,NA
28,"ceinture","Pour se suspendre dans le vide",11,6,3,2,4,NA
28,"ceinture","Si elle est longue pour jouer à la corde à sauter",11,6,1,3,3,NA
28,"ceinture",NA,10,6,NA,NA,NA,NA
28,"couteau","abat-jour",8,4,1,3,2,1
28,"couteau","collier",8,4,4,4,1,4
28,"couteau","fauteuil",8,4,1,4,1,1
28,"couteau","mobilier anti sdf",8,4,4,2,1,4
28,"couteau","niche à chien",8,4,1,3,1,1
28,"couteau","Plafonnier",8,4,4,4,1,3
28,"couteau","tapis de sol",8,4,1,1,1,1
28,"pneu","combustible pour cheminée",8,4,4,2,3,2
28,"pneu","isolation extérieure",8,4,4,3,3,3
28,"pneu","projectile pour catapulte",8,4,4,2,2,4
29,"bouteille","batte de baseball",8,4,4,3,2,4
29,"bouteille","haltère",8,4,3,2,2,3
29,"bouteille","Lampe",8,4,4,2,2,2
29,"bouteille","massue (cirque)",8,4,3,4,3,3
29,"bouteille","quilles",8,4,3,3,3,3
29,"bouteille","témoin (relai)",8,4,3,4,5,4
29,"brouette","Cacher des objets en la retournant",10,6,3,2,2,NA
29,"brouette","Comme canapé",11,6,2,2,2,NA
29,"brouette","En faire un jacuzzi",10,6,3,5,4,NA
29,"brouette","Pour boire",11,6,1,1,2,NA
29,"brouette","Pour dormir",11,6,1,2,1,NA
29,"brouette","Pour faire pousser des plantes",11,6,1,3,2,NA
29,"brouette","Pour se cacher",11,6,3,1,2,NA
29,"brouette","Transporter des enfants",10,6,1,1,1,NA
29,"brouette","Transporter des objets",10,6,1,1,1,NA
29,"ceinture","Comme un serre tête",10,6,3,2,3,NA
29,"ceinture","faire un garrot",10,6,2,1,1,NA
29,"ceinture","Fouetter",10,6,1,1,1,NA
29,"ceinture","Mettre autour de la taille",10,6,1,1,1,NA
29,"ceinture","Mettre en voiture",10,6,1,2,1,NA
29,"ceinture","Pour étaler",11,6,4,3,3,NA
29,"ceinture","Pour réparer",11,6,2,3,2,NA
29,"ceinture","Pour s'attacher les cheveux",11,6,2,2,1,NA
29,"ceinture","Pour se maintenir à un objet",11,6,3,1,2,NA
29,"ceinture","Pour verrouiller une porte",11,6,3,3,3,NA
29,"ceinture","Se pendre",10,6,1,1,2,NA
29,"couteau","club de golf",8,4,2,3,1,3
29,"couteau","fléchette",8,4,3,3,2,2
29,"couteau","fleuret",8,4,3,3,1,2
29,"couteau","punaise",8,4,3,4,2,5
29,"couteau","rasoir",8,4,3,3,3,2
29,"couteau","tournevis",8,4,2,2,3,2
29,"pneu","balançoire",8,4,3,2,2,2
29,"pneu","bouée",8,4,2,2,3,2
29,"pneu","hoola hoop",8,4,2,3,2,2
29,"pneu","roue pour le cirque",8,4,3,4,3,2
30,"brouette","accessoirement peut servir à transporter de la terre ou autre matériaux",10,6,1,1,1,NA
30,"brouette","Comme escabeau",11,6,3,2,3,NA
30,"brouette","Comme jardinière pour les plantes",11,6,1,1,2,NA
30,"brouette","et pourquoi pas un toit pour une petite cabane !",10,6,3,3,3,NA
30,"brouette","ferait un joli pot de fleur",10,6,2,1,2,NA
30,"brouette","peut toujours servir de carriole avec un petit poney",10,6,3,1,4,NA
30,"brouette","position de Kâma-Sûtra",10,6,3,1,2,NA
30,"brouette","Pour s'asseoir",11,6,2,1,1,NA
30,"brouette","pour transporter le cadavre pendu avec la ceinture précédente",10,6,4,5,5,NA
30,"brouette","Récupérer de l'eau",11,6,2,2,2,NA
30,"ceinture","accessoire de mode",10,6,1,1,1,NA
30,"ceinture","Attacher quelque chose",11,6,2,1,1,NA
30,"ceinture","bâillon",10,6,2,1,2,NA
30,"ceinture","fouet",10,6,1,1,1,NA
30,"ceinture","lacet pour grosse chaussure",10,6,3,5,3,NA
30,"ceinture","menotte",10,6,1,1,2,NA
30,"ceinture","pendaison",10,6,1,1,2,NA
30,"ceinture","peut servir de papier peint (à condition d'en avoir beaucoup)",10,6,4,5,5,NA
30,"ceinture","steak du pauvre (si elle est en cuir)",10,6,3,5,4,NA
31,"bouteille","abat-jour",8,4,4,4,2,3
31,"bouteille","claquettes",8,4,3,4,4,4
31,"bouteille","Piege a insectes ou souris",8,4,3,3,3,3
31,"bouteille","sablier",8,4,5,5,3,5
31,"bouteille","verres",8,4,1,3,1,4
31,"brouette","Camion-restaurant",11,6,1,4,3,NA
31,"brouette","Chariot au supermarché",11,6,1,2,1,NA
31,"brouette","Plateau pour servir lors de soirée",11,6,3,2,3,NA
31,"brouette","Pour jouer avec un enfant en le mettant dedans",11,6,1,2,2,NA
31,"brouette","Transporter des affaires (déménagement)",11,6,1,2,1,NA
31,"brouette",NA,10,6,NA,NA,NA,NA
31,"ceinture","Mesurer",11,6,3,2,2,NA
31,"ceinture","Ruban de danse",11,6,4,3,3,NA
31,"ceinture","S'en servir pour étrangler quelqu'un",11,6,4,3,2,NA
31,"ceinture","Sur un cheval si on n'a pas le matériel adéquat",11,6,4,3,3,NA
31,"ceinture",NA,10,6,NA,NA,NA,NA
31,"couteau","tondeuse à gazon",8,4,4,2,1,3
31,"couteau","tournevis",8,4,2,2,2,2
31,"pneu","bateau",8,4,4,4,4,3
31,"pneu","cible",8,4,4,4,3,3
31,"pneu","cours de fitness",8,4,3,3,2,3
31,"pneu","Jeu pour enfant",8,4,3,3,2,2
31,"pneu","protection",8,4,2,2,3,3
31,"pneu","quidditch",8,4,4,4,1,5
32,"bouteille","arme",8,4,2,2,2,2
32,"bouteille","arrosoir permanent",8,4,1,3,2,2
32,"bouteille","collectible",8,4,3,1,3,2
32,"bouteille","décoration",8,4,3,2,2,2
32,"bouteille","instrument de musique",8,4,4,2,2,3
32,"bouteille","monnaie",8,4,1,2,4,4
32,"bouteille","projectile",8,4,2,2,2,2
32,"bouteille","terrarium",8,4,4,4,3,3
32,"brouette","Baignoire",11,6,2,1,1,NA
32,"brouette","Bateau",11,6,3,2,2,NA
32,"brouette","Boîte de rangement",11,6,3,2,2,NA
32,"brouette","cabane",10,6,3,2,2,NA
32,"brouette","caddie pour les courses",10,6,1,1,1,NA
32,"brouette","Chapeau",11,6,4,2,2,NA
32,"brouette","Décoration",11,6,1,1,1,NA
32,"brouette","Lit",11,6,1,1,1,NA
32,"brouette","objet de déco",10,6,2,1,1,NA
32,"brouette","Patin à roulettes",11,6,4,2,3,NA
32,"brouette","piscine",10,6,3,2,1,NA
32,"brouette","pot pour des plantes",10,6,3,1,1,NA
32,"brouette","Pour monter dessus (marchepied)",11,6,2,2,3,NA
32,"brouette","Traineau",11,6,2,2,4,NA
32,"brouette","un bac pour des poissons",10,6,3,1,3,NA
32,"brouette","voiture",10,6,2,1,1,NA
32,"brouette","Voiture",11,6,2,1,1,NA
32,"ceinture","Attacher des baguettes de pain",11,6,2,4,4,NA
32,"ceinture","Chaussure",11,6,5,2,2,NA
32,"ceinture","chemin pour les petites voitures",10,6,3,2,4,NA
32,"ceinture","Collier pour chat",11,6,1,2,2,NA
32,"ceinture","corde à sauter",10,6,3,1,1,NA
32,"ceinture","fouetter",10,6,1,1,1,NA
32,"ceinture","laisse pour promener le chien",10,6,3,1,1,NA
32,"ceinture","On peut s'en servir pour mélanger des plats (avec la boucle)",11,6,4,3,4,NA
32,"ceinture","sangle",10,6,1,1,1,NA
32,"ceinture","Ventilateur en la faisant tourner",11,6,5,4,4,NA
32,"couteau","collectible",8,4,4,1,2,2
32,"couteau","grattoir",8,4,3,2,1,2
32,"couteau","levier",8,4,2,3,3,2
32,"couteau","objet ou outil contondant (base)",8,4,2,2,4,3
32,"couteau","projectile",8,4,2,1,2,2
32,"couteau","rasoir",8,4,4,3,2,2
32,"pneu","armure",8,4,4,5,4,4
32,"pneu","bouée",8,4,2,2,4,2
32,"pneu","cale",8,4,2,4,3,3
32,"pneu","combustible",8,4,2,2,3,2
32,"pneu","instrument de musique",8,4,5,5,3,3
32,"pneu","monnaie",8,4,1,2,2,3
32,"pneu","moyen de locomotion (en descente)",8,4,1,3,3,3
32,"pneu","objet de construction",8,4,3,3,3,4
33,"bouteille","entonnoir",8,4,3,3,2,2
33,"bouteille","gilet de sauvetage",8,4,4,4,5,4
33,"bouteille","glaçons",8,4,1,1,2,2
33,"bouteille","gourde",8,4,1,1,2,1
33,"bouteille","sablier",8,4,5,5,3,5
33,"bouteille","téléphone pour enfant",8,4,4,4,2,3
33,"bouteille","tirelire",8,4,5,4,2,3
33,"brouette","A l'envers de marchepied",11,6,2,3,3,NA
33,"brouette","De moyen de transport",11,6,1,1,2,NA
33,"brouette","Jeux",10,6,1,1,1,NA
33,"brouette","Permet de servir de jeu pour les enfants pour les promener comme dans un manège",11,6,2,2,3,NA
33,"brouette","Pot de fleurs",10,6,3,1,1,NA
33,"brouette","Servir de cabane pour un enfant",11,6,2,3,2,NA
33,"brouette","Servir de pot de fleurs",11,6,1,1,2,NA
33,"brouette","Transport",10,6,1,1,1,NA
33,"ceinture","La ceinture permet d'attacher ensemble plusieurs sacs pour en faire un grand sac et donc de n'avoir à porter qu'un seul sac et éviter de perdre des bagages",11,6,2,4,4,NA
33,"ceinture",NA,10,6,NA,NA,NA,NA
33,"couteau","boussole",8,4,5,4,2,4
33,"couteau","couper",8,4,1,1,1,1
33,"couteau","couper de la nourriture, du bois ou du papier",8,4,1,1,3,1
33,"couteau","grappin",8,4,2,3,1,2
33,"couteau","paratonnerre",8,4,4,3,4,4
33,"couteau","piège",8,4,3,2,2,3
33,"couteau","tournevis",8,4,3,2,2,3
33,"pneu","airbags",8,4,2,3,3,3
33,"pneu","bouée",8,4,2,2,3,2
33,"pneu","gomme",8,4,1,4,2,3
33,"pneu","sport",8,4,2,2,3,2
33,"pneu","tour",8,4,3,1,1,3
33,"pneu","trampolline",8,4,3,3,2,3
34,"brouette","Abri de pluie",11,6,3,2,3,NA
34,"brouette","Baignoire",11,6,2,1,1,NA
34,"brouette","Caddie",11,6,1,1,1,NA
34,"brouette","Chaise de jardin",11,6,2,2,2,NA
34,"brouette","Course",10,6,1,1,1,NA
34,"brouette","Décoration extérieure",10,6,2,1,1,NA
34,"brouette","Faire une course de voiture mais dans des brouettes",11,6,3,2,3,NA
34,"brouette","Jeux d anniversaire enfant",10,6,1,1,2,NA
34,"brouette","Lit",11,6,1,1,1,NA
34,"brouette","Musculation",10,6,3,3,2,NA
34,"brouette","Pot à compost",11,6,1,2,3,NA
34,"brouette","Présentation florale",10,6,3,1,2,NA
34,"brouette","Transport en commun",10,6,1,1,3,NA
34,"brouette","Transporter un corps",11,6,1,2,3,NA
34,"brouette","Vase pour fleurs",11,6,1,1,2,NA
34,"ceinture","Bracelet pour le bras entier",11,6,2,3,2,NA
34,"ceinture","chaîne de vélo",10,6,3,2,3,NA
34,"ceinture","chaîne humaine",10,6,3,5,3,NA
34,"ceinture","En faire un élastique",11,6,1,1,1,NA
34,"ceinture","Fouetter des gens",11,6,1,3,1,NA
34,"ceinture","Regrouper un paquet de feuilles",11,6,3,2,4,NA
34,"ceinture","S'attacher ensemble",11,6,2,2,2,NA
34,"ceinture","Soutenir un objet lourd",11,6,2,2,2,NA
34,"ceinture","Utiliser l'embout pour percer des choses",11,6,5,4,3,NA
35,"bouteille","à la mer",8,4,3,3,1,2
35,"bouteille","aperitif",8,4,1,1,1,1
35,"bouteille","d'eau",8,4,1,1,1,1
35,"bouteille","de vin",8,4,1,1,1,1
35,"bouteille","en plastique",8,4,1,1,1,1
35,"bouteille","en verre",8,4,1,1,1,1
35,"bouteille","film",8,4,3,1,1,1
35,"bouteille","gourde",8,4,1,1,2,1
35,"bouteille","pétillante",8,4,1,1,1,1
35,"brouette","Cirer chaussures (roue)",11,6,4,4,4,NA
35,"brouette","Course de brouette (slalom)",11,6,3,1,3,NA
35,"brouette","Décoration",11,6,1,1,1,NA
35,"brouette","Faire un jeu de parcours (à l'envers)",11,6,5,2,3,NA
35,"brouette","L'utiliser comme marchand ambulant",10,6,3,3,3,NA
35,"brouette","Porter des courses",11,6,1,1,1,NA
35,"brouette","Porter quelqu'un",11,6,1,1,1,NA
35,"brouette","S'en servir comme pot de fleurs",10,6,3,1,1,NA
35,"ceinture","Accroche pour se balancer",11,6,3,2,2,NA
35,"ceinture","Accrocher un tableau (régler la taille)",11,6,3,3,3,NA
35,"ceinture","Anse de sac à main",11,6,2,1,1,NA
35,"ceinture","Ceinturer un pantalon",10,6,1,1,1,NA
35,"ceinture","Chausse-pied",11,6,5,2,3,NA
35,"ceinture","Fouet",11,6,1,1,1,NA
35,"ceinture","Garrot",11,6,2,1,1,NA
35,"ceinture","Lasso",11,6,1,1,2,NA
35,"ceinture","Pour serrer deux objets entre eux",11,6,3,3,2,NA
35,"ceinture","Serre-tête",11,6,2,1,2,NA
35,"couteau","a fromage",8,4,1,1,1,1
35,"couteau","a pain",8,4,1,1,1,1
35,"couteau","camping",8,4,1,2,2,1
35,"couteau","crustacés",8,4,1,1,2,1
35,"couteau","de boucher",8,4,1,1,1,1
35,"couteau","de cuisine",8,4,1,1,1,1
35,"couteau","opinel",8,4,1,1,1,1
35,"couteau","survie",8,4,2,1,2,1
35,"pneu","circonférence",8,4,2,1,3,1
35,"pneu","entraînement chien d'attaque",8,4,4,3,3,3
35,"pneu","musculation",8,4,2,2,2,3
35,"pneu","voiture",8,4,1,1,1,1
36,"bouteille","arme",8,4,2,2,2,2
36,"bouteille","bateau",8,4,5,4,2,3
36,"bouteille","instrument de musique",8,4,3,2,2,3
36,"brouette","Baignoire pour animal de compagnie",11,6,2,2,2,NA
36,"brouette","Caddie",11,6,1,1,1,NA
36,"brouette","course de brouette",10,6,1,1,1,NA
36,"brouette","Luge",11,6,2,1,2,NA
36,"brouette","plantations sur brouette qui se déplacent",10,6,3,1,3,NA
36,"brouette","Pot (pour jardin)",11,6,1,1,1,NA
36,"brouette","Réservoir d'eau de pluie",11,6,3,3,2,NA
36,"brouette","retournée maison pour les tortues",10,6,2,1,4,NA
36,"ceinture","chaise à bascule",10,6,2,4,3,NA
36,"ceinture","corde à sauter",10,6,3,1,1,NA
36,"ceinture","Corde à sauter",11,6,1,1,1,NA
36,"ceinture","corde de funambule",10,6,4,4,4,NA
36,"ceinture","Elément de décoration",11,6,2,2,1,NA
36,"ceinture","faux serpent",10,6,3,2,4,NA
36,"ceinture","Fil pour étendre le linge",11,6,3,2,2,NA
36,"ceinture","Laisse pour chien",11,6,1,2,1,NA
36,"ceinture","Lanière à sac à main",11,6,2,2,2,NA
36,"couteau","cale porte",8,4,3,4,3,4
36,"couteau","miroir",8,4,4,5,4,3
36,"pneu","balançoire",8,4,3,2,3,2
36,"pneu","bouée",8,4,2,2,3,2
36,"pneu","combustible",8,4,3,2,3,2
36,"pneu","musculation ( le retourner)",8,4,2,2,3,3
37,"bouteille","batte de baseball",8,4,5,4,1,3
37,"bouteille","boire",8,4,1,1,1,1
37,"bouteille","bougeoir en la coupant à la moitié",8,4,4,2,3,2
37,"bouteille","décoration en remplissant la bouteille de quelque chose",8,4,3,2,2,2
37,"bouteille","envoyer un message à la mer",8,4,3,3,2,2
37,"bouteille","flotteurs",8,4,4,4,4,4
37,"bouteille","massue",8,4,2,2,3,3
37,"bouteille","piège à guêpe",8,4,2,3,3,2
37,"bouteille","pour jouer au jeu de la bouteille",8,4,2,4,2,2
37,"bouteille","quille de bowling",8,4,4,4,2,3
37,"bouteille","quille de jonglage",8,4,3,4,3,3
37,"brouette","abreuvoir",10,6,1,1,3,NA
37,"brouette","Arme de défense",11,6,3,3,2,NA
37,"brouette","baignoire",10,6,2,1,1,NA
37,"brouette","Chaise",11,6,2,1,1,NA
37,"brouette","Etagère ou petit meuble d'intérieur",11,6,2,2,1,NA
37,"brouette","fontaine",10,6,3,2,3,NA
