"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
390,"brick","bruin",4,3,"bruin",0,0
391,"brick","bruin",4,3,"bruin",0,0
399,"brick","bruin",4,3,"bruin",0,0
400,"brick","bruin",4,3,"bruin",0,0
519,"brick","bruin",4,3,"bruin",0,0
552,"brick","bruin",4,3,"bruin",0,0
606,"brick","bruin",4,3,"bruin",0,0
678,"brick","bruin",4,3,"bruin",0,0
546,"brick","buiten",4,3,"buiten",0,0
253,"brick","buitenbank",4,3,"buitenbank",3,2
233,"brick","buitenoven",4,3,"buitenoven",2,2
366,"brick","buitenspelen",4,3,"buitenspelen",3,3
621,"brick","bureau",4,3,"bureau",4,2
160,"brick","busramen/hokjes ingooien",4,3,"bus ramen hokjes ingooien",3,2
433,"brick","als afbuurtplaats gebruiken bij verstoppertje",4,3,"buutplaats verstoppertje",3,4
579,"brick","cadeau ",4,3,"cadeau",3,4
528,"brick","kadotje",4,3,"cadeautje",3,4
663,"brick","als cadeautje geven",4,3,"cadeautje geven",3,4
419,"brick","er een cakje op bakken",4,3,"cakeje bakken",3,4
105,"brick","cement",4,3,"cement",2,2
117,"brick","cement",4,3,"cement",2,2
120,"brick","cement",4,3,"cement",2,2
122,"brick"," cement",4,3,"cement",2,2
131,"brick","cement",4,3,"cement",2,2
132,"brick","cement",4,3,"cement",2,2
146,"brick","cement",4,3,"cement",2,2
148,"brick","cement",4,3,"cement",2,2
184,"brick","cement",4,3,"cement",2,2
188,"brick","cement",4,3,"cement",2,2
216,"brick","cement",4,3,"cement",2,2
217,"brick","cement",4,3,"cement",2,2
220,"brick"," cement",4,3,"cement",2,2
232,"brick","cement",4,3,"cement",2,2
246,"brick","cement",4,3,"cement",2,2
247,"brick","cement",4,3,"cement",2,2
254,"brick","cement",4,3,"cement",2,2
269,"brick","cement",4,3,"cement",2,2
271,"brick","cement",4,3,"cement",2,2
278,"brick","cement",4,3,"cement",2,2
300,"brick","cement",4,3,"cement",2,2
301,"brick","cement",4,3,"cement",2,2
330,"brick","sement",4,3,"cement",2,2
342,"brick","cement",4,3,"cement",2,2
347,"brick","cement",4,3,"cement",2,2
360,"brick"," cement",4,3,"cement",2,2
363,"brick","cement",4,3,"cement",2,2
391,"brick","sement",4,3,"cement",2,2
400,"brick","cement",4,3,"cement",2,2
426,"brick","cement",4,3,"cement",2,2
427,"brick","cement",4,3,"cement",2,2
546,"brick","cement",4,3,"cement",2,2
594,"brick","cement",4,3,"cement",2,2
609,"brick","cement",4,3,"cement",2,2
630,"brick","cement",4,3,"cement",2,2
678,"brick","cement",4,3,"cement",2,2
726,"brick","cement",4,3,"cement",2,2
732,"brick","cement",4,3,"cement",2,2
753,"brick","cement",4,3,"cement",2,2
185,"brick"," cementhouder",4,3,"cementhouder",2,2
774,"brick","cementhouder",4,3,"cementhouder",2,2
762,"brick","chanterem",4,3,"chanteren",0,3
421,"brick","club",4,3,"club",0,3
313,"brick","De Colosseum herbouwen",4,3,"Colosseum herbouwen",1,2
237,"brick","complimenteren",4,3,"complimenteren",0,4
705,"brick","computer slopen ",4,3,"computer slopen",2,2
124,"brick","constructie",4,3,"constructie",1,1
232,"brick","constructie",4,3,"constructie",1,1
732,"brick","constructie",4,3,"constructie",1,1
228,"brick","constructies maken",4,3,"constructies",1,1
221,"brick","contragewicht",4,3,"contragewicht",2,2
352,"brick","conversatiepartner",4,3,"conversatiepartner",0,4
540,"brick","Creatieve toepassingen bedenken in een opdracht",4,3,"creatieve toepassingen bedenken opdracht",0,3
594,"brick","creeren",4,3,"creÌÇren",0,3
420,"brick","crepe papier etc",4,3,"crÌ»pepapier",0,5
121,"brick","dak",4,3,"dak",1,1
220,"brick","dak",4,3,"dak",1,1
249,"brick","dak maken",4,3,"dak",1,1
498,"brick","dak",4,3,"dak",1,1
124,"brick","dam",4,3,"dam",1,1
651,"brick","dam",4,3,"dam",1,1
162,"brick","een dam bouwen",4,3,"dam bouwen",1,1
296,"brick","DANCE AROUND IT",4,3,"dance around it",0,4
140,"brick","decoratie",4,3,"decoratie",3,3
168,"brick","decoratie",4,3,"decoratie",3,3
206,"brick","decoratie",4,3,"decoratie",3,3
257,"brick","decoratie",4,3,"decoratie",3,3
313,"brick","decoratie",4,3,"decoratie",3,3
325,"brick","als decoratie gebruiken",4,3,"decoratie",3,3
349,"brick","decoratie",4,3,"decoratie",3,3
389,"brick","decoratie",4,3,"decoratie",3,3
421,"brick","decoratie",4,3,"decoratie",3,3
564,"brick","als decoratie",4,3,"decoratie",3,3
756,"brick","decoratie",4,3,"decoratie",3,3
786,"brick","decoratie",4,3,"decoratie",3,3
747,"brick","gebruiken als decoratie in huis",4,3,"decoratie huis",3,3
248,"brick","decoratie voor een kamer",4,3,"decoratie kamer",3,3
280,"brick","Decoratief neerzetten",4,3,"decoratief neerzetten",3,3
657,"brick","decorstuk",4,3,"decorstuk",3,2
150,"brick","delen door 2",4,3,"delen",3,2
687,"brick","om een deur dicht te houden",4,3,"deur dicht houden",3,2
159,"brick","om deur mee open te houden",4,3,"deur open houden",3,2
163,"brick","om deur mee open te houden (voor deur zetten)",4,3,"deur open houden",3,2
225,"brick","deur mee open houden",4,3,"deur open houden",3,2
233,"brick","om een deur open te houden",4,3,"deur open houden",3,2
660,"brick","deur open houden",4,3,"deur open houden",3,2
687,"brick","om een deur open te houden",4,3,"deur open houden",3,2
534,"brick","de deur mee openhouden",4,3,"deur openhouden",3,2
283,"brick","deur stopper",4,3,"deur stopper",3,2
327,"brick","deur stopper",4,3,"deur stopper",3,2
206,"brick","deurtegenhouder",4,3,"deur tegenhouden",3,2
738,"brick","deurtegenhouder",4,3,"deur tegenhouden",3,2
281,"brick","deurhouder",4,3,"deurhouder",3,2
196,"brick","deurssteun",4,3,"deursteun",3,2
110,"brick","Deurstop",4,3,"deurstop",3,2
112,"brick","deurstopper",4,3,"deurstopper",3,2
113,"brick","als deurstopper gebruiken",4,3,"deurstopper",3,2
129,"brick","doorstopper",4,3,"deurstopper",3,2
130,"brick","gebruiken als deurstop",4,3,"deurstopper",3,2
168,"brick","deurstop",4,3,"deurstopper",3,2
169,"brick"," deurstop",4,3,"deurstopper",3,2
194,"brick"," een deurstopper",4,3,"deurstopper",3,2
200,"brick","gebruiken als deurstopper",4,3,"deurstopper",3,2
202,"brick","als deurstop",4,3,"deurstopper",3,2
221,"brick","deurstop",4,3,"deurstopper",3,2
226,"brick","als deurstopper",4,3,"deurstopper",3,2
241,"brick","deurstopper",4,3,"deurstopper",3,2
250,"brick","deurstop",4,3,"deurstopper",3,2
279,"brick","deurstop",4,3,"deurstopper",3,2
302,"brick","deurstop",4,3,"deurstopper",3,2
308,"brick","deurstopper",4,3,"deurstopper",3,2
333,"brick","gebruiken als deurstop",4,3,"deurstopper",3,2
339,"brick","Als deurstop gebruiken",4,3,"deurstopper",3,2
344,"brick","deurstop",4,3,"deurstopper",3,2
351,"brick","deurstopper",4,3,"deurstopper",3,2
354,"brick","gebruiken als deurstopper",4,3,"deurstopper",3,2
371,"brick","deurstopper",4,3,"deurstopper",3,2
387,"brick","deurstop",4,3,"deurstopper",3,2
405,"brick","deustop",4,3,"deurstopper",3,2
405,"brick","deurstop",4,3,"deurstopper",3,2
432,"brick","Deurstop",4,3,"deurstopper",3,2
558,"brick","deurstopper",4,3,"deurstopper",3,2
591,"brick","deurstop",4,3,"deurstopper",3,2
642,"brick","deurstopper",4,3,"deurstopper",3,2
669,"brick","deurstop",4,3,"deurstopper",3,2
684,"brick","deurstop",4,3,"deurstopper",3,2
711,"brick","deurstop",4,3,"deurstopper",3,2
714,"brick","deurstop",4,3,"deurstopper",3,2
735,"brick","deurstop",4,3,"deurstopper",3,2
756,"brick","deurstop",4,3,"deurstopper",3,2
759,"brick","deurstop",4,3,"deurstopper",3,2
113,"brick","een dienvlad van maken",4,3,"dienblad",4,3
537,"brick","dienblad voor bier",4,3,"dienblad bier",4,3
507,"brick","je kan er een dier mee maken door er wat dingen op te plakken",4,3,"dier dingen plakken",4,4
341,"brick","je kan er een dier van maken voor in de tuin",4,3,"dier tuin",4,3
324,"brick","Dieren doden",4,3,"dieren doden",3,2
777,"brick","dijk",4,3,"dijk",2,1
332,"brick","een dijk bouwen",4,3,"dijk bouwen",1,1
139,"brick","dik",4,3,"dik",2,0
630,"brick","dik",4,3,"dik",2,0
335,"brick","ding om te gooien",4,3,"ding gooien",3,2
312,"brick","Dingen beschadigen door ermee te gooien",4,3,"dingen beschadigen gooien",3,2
136,"brick","Dingen bouwen",4,3,"dingen bouwen",1,1
212,"brick","dingen bouwen",4,3,"dingen bouwen",1,1
251,"brick","andere dingen bouwen",4,3,"dingen bouwen",1,1
292,"brick","dingen bouwen",4,3,"dingen bouwen",1,1
140,"brick","dingen mee doormidden hakken",4,3,"dingen doormidden hakken",3,2
377,"brick","dingen indeelen",4,3,"dingen indelen",3,3
283,"brick","dingen ingooien",4,3,"dingen ingooien",3,2
231,"brick","dingen kapot maken",4,3,"dingen kapot",2,2
762,"brick","dingen kapot maken",4,3,"dingen kapot",2,2
600,"brick","dingen kapot gooien",4,3,"dingen kapot gooien",2,2
600,"brick","dingen kapot slaan",4,3,"dingen kapot slaan",3,2
222,"brick","dingen kapot mee maken als soort hamer",4,3,"dingen kapot soort hamer",2,2
576,"brick","dingen kapotmaken",4,3,"dingen kapotmaken",2,2
708,"brick","dingen scherp mee slijpen",4,3,"dingen scherp slijpen",3,2
222,"brick","dingen op snijden",4,3,"dingen snijden",3,2
654,"brick","Gebruiken om dingen mee te verhogen",4,3,"dingen verhogen",3,2
200,"brick","dingen die wegwaaien op hun plaats houden",4,3,"dingen wegwaaien plaats houden",3,2
314,"brick","dingen in het zand schrijven",4,3,"dingen zand schrijven",3,3
312,"brick","Dingen doen zinken",4,3,"dingen zinken",3,3
675,"brick","doden",4,3,"doden",3,2
510,"brick","als doel gebruiken",4,3,"doel",3,4
738,"brick","doel",4,3,"doel",0,4
197,"brick","een doel bij paaltjesvoetbal",4,3,"doel paaltjesvoetbal",3,4
208,"brick","doelpaal",4,3,"doelpaal",3,4
738,"brick","doelpaal",4,3,"doelpaal",3,4
355,"brick"," als doelpaaltjes gebruiken",4,3,"doelpaaltjes",3,4
355,"brick","als doelpaaltjes gebruiken",4,3,"doelpaaltjes",3,4
240,"brick","doelpalen bij balspel",4,3,"doelpalen balspel",3,4
242,"brick","domino",4,3,"domino",4,4
336,"brick","domino spelen",4,3,"domino spelen",4,4
657,"brick","domino stenen",4,3,"domino stenen",4,4
477,"brick","donker",4,3,"donker",0,0
201,"brick","donker rood",4,3,"donker rood",0,0
427,"brick","dood",4,3,"dood",0,2
762,"brick","iemand mee dood gooien",4,3,"dood gooien",3,2
207,"brick","iemand doodmaken (leguber iewl)",4,3,"doodmaken",3,2
236,"brick","doolhof",4,3,"doolhof",5,2
105,"brick","dorp",4,3,"dorp",0,1
121,"brick","dorp",4,3,"dorp",0,1
154,"brick","doorp",4,3,"dorp",0,1
741,"brick","ermee douchen",4,3,"douchen",2,4
380,"brick","draaien",4,3,"draaien",2,2
669,"brick","draaitafel",4,3,"draaitafel",4,4
162,"brick","dragen",4,3,"dragen",2,2
239,"brick","dragen",4,3,"dragen",2,2
738,"brick","dreigement",4,3,"dreigement",0,2
630,"brick","driedimensionaal",4,3,"driedimensionaal",0,0
264,"brick","drummen",4,3,"drummen",4,3
540,"brick","Diplo maken",4,3,"duplo",4,3
380,"brick","duwen",4,3,"duwen",2,2
771,"brick","dweilen",4,3,"dweilen",4,5
415,"brick","eckig",4,3,"eckig",0,0
405,"brick","om eelt te verwijderen",4,3,"eelt verwijderen",4,5
395,"brick","eensamheid",4,3,"eenzaamheid",0,0
256,"brick","eetstokjes steuntje",4,3,"eetstokjes steuntje",5,4
540,"brick","Uit elkaar halen",4,3,"elkaar halen",2,2
363,"brick","het op elkaar leggen van stenen",4,3,"elkaar leggen stenen",2,1
630,"brick","emmer",4,3,"emmer",4,3
387,"brick","ergens bovenop leggen",4,3,"ergens bovenop leggen",2,2
351,"brick","ergens op leggen zodat het niet weg waait",4,3,"ergens leggen zodat niet weg waait",3,2
525,"brick","ergens opleggen",4,3,"ergens opleggen",2,2
322,"brick","ergens opleggen zodat het niet wegwaait",4,3,"ergens opleggen zodat niet wegwaait",3,2
287,"brick","iets erop dragen",4,3,"erop dragen",2,2
419,"brick","erop gaan staan",4,3,"erop gaan staan",2,2
419,"brick","erop slapen",4,3,"erop slapen",2,3
175,"brick","erop staan",4,3,"erop staan",2,2
249,"brick","erop staan",4,3,"erop staan",2,2
410,"brick","erop staan",4,3,"erop staan",2,2
346,"brick","erop staan als verhoging",4,3,"erop staan verhoging",2,2
210,"brick","je kunt erop zitten",4,3,"erop zitten",2,2
249,"brick","erop zitten",4,3,"erop zitten",2,2
287,"brick","erop zitten",4,3,"erop zitten",2,2
419,"brick","erop zitten",4,3,"erop zitten",2,2
471,"brick","erop zitten",4,3,"erop zitten",2,2
214,"brick","eroverheen springen",4,3,"eroverheen springen",2,2
310,"brick","Gebruiken om ervoor te zorgen dat iets niet weg waait",4,3,"ervoor zorgen niet weg waait",3,2
666,"brick","estafette",4,3,"estafette",4,4
239,"brick","eten",4,3,"eten",0,3
513,"brick","eten",4,3,"eten",0,3
564,"brick","van eten",4,3,"eten",0,3
681,"brick","Eten",4,3,"eten",0,3
705,"brick","eten",4,3,"eten",0,3
741,"brick","eten",4,3,"eten",0,3
140,"brick","eten fijnmalen",4,3,"eten fijnmalen",3,3
397,"brick","iets in evenwicht brengen",4,3,"evenwicht brengen",3,2
207,"brick","als evenwichtsbalke\",4,3,"evenwichtsbalk",3,2
409,"brick","ex",4,3,"ex",0,0
546,"brick","ex",4,3,"ex",0,0
407,"brick","experimenten",4,3,"experimenten",0,3
399,"brick","extra gewicht",4,3,"extra gewicht",2,2
142,"brick","fabriek",4,3,"fabriek",0,1
510,"brick","facebook pagina voor aanmaken",4,3,"Facebook pagina aanmaken",0,3
395,"brick"," familiehuis",4,3,"familiehuis",1,1
324,"brick","Als Fast forward object gebruiken voor hitjes op youtube",4,3,"fast forward object hitjes youtube",0,3
124,"brick","fietspad",4,3,"fietspad",1,1
421,"brick","fietspad",4,3,"fietspad",1,1
269,"brick","een figuur mee maken",4,3,"figuur",1,3
394,"brick","een figuur van maken",4,3,"figuur",1,3
348,"brick","Een figuur in een fantasiewereld",4,3,"figuur fantasiewereld",1,3
681,"brick","Fijnmalen",4,3,"fijnmalen",3,2
272,"brick","filosoferen",4,3,"filosoferen",0,4
337,"brick","fitness",4,3,"fitness",0,3
299,"brick","een fitness oefening van maken",4,3,"fitness oefening",3,3
127,"brick","flat",4,3,"flat",1,1
206,"brick","falt",4,3,"flat",1,1
220,"brick"," flat",4,3,"flat",1,1
242,"brick","flat",4,3,"flat",1,1
330,"brick","flet",4,3,"flat",1,1
389,"brick","flat",4,3,"flat",1,1
501,"brick","flat",4,3,"flat",1,1
630,"brick","flat",4,3,"flat",1,1
387,"brick","flat bouwen",4,3,"flat bouwen",1,1
486,"brick","flat bouwen",4,3,"flat bouwen",1,1
139,"brick","flatgebouw",4,3,"flatgebouw",1,1
301,"brick","flats",4,3,"flats",1,1
400,"brick","fluiten ",4,3,"fluiten",0,4
516,"brick","fontijn",4,3,"fontein",1,1
567,"brick","Fort maken",4,3,"fort",0,1
354,"brick","fort bouwen",4,3,"fort bouwen",1,1
576,"brick","een fort bouwen",4,3,"fort bouwen",1,1
317,"brick","foto's van maken ",4,3,"foto s",2,3
420,"brick"," foto's",4,3,"foto s",0,3
510,"brick","fotos van maken",4,3,"foto s",2,3
741,"brick","foto's ervan maken",4,3,"foto s ervan",2,3
420,"brick","fotograferen",4,3,"fotograferen",2,3
585,"brick","fotograferen",4,3,"fotograferen",2,3
681,"brick","Fotograferen",4,3,"fotograferen",2,3
352,"brick","fred flintstones auto",4,3,"Fred Flintstones auto",5,1
215,"brick","functie ervan vergeten",4,3,"functie ervan vergeten",0,2
347,"brick","functioneel",4,3,"functioneel",0,0
107,"brick","fundering",4,3,"fundering",2,1
244,"brick","fundering",4,3,"fundering",2,1
338,"brick","fundering maken",4,3,"fundering",2,1
630,"brick","fundering",4,3,"fundering",2,1
320,"brick","als g\contragewicht gebruiken",4,3,"g contragewicht",2,2
412,"brick","op gaan staan",4,3,"gaan staan",2,2
412,"brick","op gaan zitten",4,3,"gaan zitten",2,2
392,"brick","garage",4,3,"garage",2,1
522,"brick","garage",4,3,"garage",2,1
660,"brick","gat mee dichtmaken",4,3,"gat dichtmaken",2,2
289,"brick","gat dichtstoppen",4,3,"gat dichtstoppen",2,2
112,"brick","gat erin boren en als originele kaarshouder gebruiken",4,3,"gat erin boren originele kaarshouder",2,4
747,"brick","een gat in de grond mee dichten",4,3,"gat grond dichten",2,2
630,"brick","gebakken",4,3,"gebakken",0,0
117,"brick","gebakken aarde",4,3,"gebakken aarde",0,0
126,"brick","gebouw",4,3,"gebouw",1,1
127,"brick","gebouw",4,3,"gebouw",1,1
131,"brick","gebouw",4,3,"gebouw",1,1
132,"brick","gebouw",4,3,"gebouw",1,1
142,"brick","gebouw",4,3,"gebouw",1,1
153,"brick","gebouw",4,3,"gebouw",1,1
167,"brick","gebouw",4,3,"gebouw",1,1
169,"brick","gebouw",4,3,"gebouw",1,1
180,"brick","gebouw",4,3,"gebouw",1,1
183,"brick","gebouw",4,3,"gebouw",1,1
189,"brick","gebouw",4,3,"gebouw",1,1
192,"brick","gebouw",4,3,"gebouw",1,1
217,"brick","gebouw",4,3,"gebouw",1,1
220,"brick"," gebouw",4,3,"gebouw",1,1
230,"brick","gebouw ",4,3,"gebouw",1,1
271,"brick","gebouw",4,3,"gebouw",1,1
274,"brick","gebouw",4,3,"gebouw",1,1
277,"brick","een gebouw",4,3,"gebouw",1,1
278,"brick","gebouw",4,3,"gebouw",1,1
295,"brick","gebouw",4,3,"gebouw",1,1
302,"brick","gebouw",4,3,"gebouw",1,1
342,"brick","gebouw",4,3,"gebouw",1,1
360,"brick"," gebouw",4,3,"gebouw",1,1
363,"brick","gebouw",4,3,"gebouw",1,1
386,"brick","gebouw",4,3,"gebouw",1,1
389,"brick","gebouw",4,3,"gebouw",1,1
400,"brick","gebouw",4,3,"gebouw",1,1
409,"brick","gebouw",4,3,"gebouw",1,1
421,"brick","gebouw",4,3,"gebouw",1,1
427,"brick","gebouw",4,3,"gebouw",1,1
498,"brick","gebouw",4,3,"gebouw",1,1
501,"brick","gebouw",4,3,"gebouw",1,1
516,"brick","gebouw",4,3,"gebouw",1,1
594,"brick","gebouw",4,3,"gebouw",1,1
624,"brick","gebouw",4,3,"gebouw",1,1
639,"brick","gebouw",4,3,"gebouw",1,1
726,"brick","gebouw",4,3,"gebouw",1,1
732,"brick","gebouw",4,3,"gebouw",1,1
765,"brick","gebouw",4,3,"gebouw",1,1
291,"brick","gebouw bouwen",4,3,"gebouw bouwen",1,1
263,"brick","van een gebouw laten vallen",4,3,"gebouw laten vallen",3,2
106,"brick","gebouwen",4,3,"gebouwen",1,1
160,"brick","gebouwen",4,3,"gebouwen",1,1
166,"brick","gebouwen maken",4,3,"gebouwen",1,1
243,"brick","gebouwen maken",4,3,"gebouwen",1,1
331,"brick","gebouwen",4,3,"gebouwen",1,1
378,"brick","gebouwen",4,3,"gebouwen",1,1
396,"brick","gebouwen",4,3,"gebouwen",1,1
630,"brick","gebouwen",4,3,"gebouwen",1,1
543,"brick","gebouwen bouwen",4,3,"gebouwen bouwen",1,1
171,"brick","gebouwen bouwen in het algemeen",4,3,"gebouwen bouwen algemeen",1,1
139,"brick","geel",4,3,"geel",0,0
546,"brick","geel",4,3,"geel",0,0
492,"brick","als geldeenheid gebruiken",4,3,"geldeenheid",4,5
150,"brick","om geluid te maken",4,3,"geluid",3,3
183,"brick","er geluid mee maken",4,3,"geluid",3,3
258,"brick","geluid maken",4,3,"geluid",3,3
329,"brick","Geluid maken",4,3,"geluid",3,3
337,"brick","geluid maken",4,3,"geluid",3,3
348,"brick","je kunt er een geluid mee maken",4,3,"geluid",3,3
738,"brick","geluid",4,3,"geluid",3,3
765,"brick","geluiden maken",4,3,"geluiden",3,3
181,"brick","gereedschao",4,3,"gereedschap",3,3
181,"brick","gereedschap",4,3,"gereedschap",3,3
366,"brick","gereedschap",4,3,"gereedschap",3,3
409,"brick","gereedschap ",4,3,"gereedschap",3,3
546,"brick","gereedsvhap",4,3,"gereedschap",3,3
720,"brick","Om een gevaarlijk soort jenga mee te spelen",4,3,"gevaarlijk soort JENGA spelen",4,3
180,"brick","gevangenis",4,3,"gevangenis",0,1
427,"brick","gevangenis",4,3,"gevangenis",0,1
337,"brick","gevecht",4,3,"gevecht",0,2
412,"brick","geven",4,3,"geven",0,2
630,"brick","geverfd",4,3,"geverfd",0,3
216,"brick","geweld",4,3,"geweld",0,2
107,"brick","gewicht",4,3,"gewicht",2,2
129,"brick","gewicht",4,3,"gewicht",2,2
144,"brick","gewicht",4,3,"gewicht",2,2
165,"brick","gebruiken als gewicht",4,3,"gewicht",2,2
305,"brick","gewicht(hef)",4,3,"gewicht",2,2
314,"brick","gewicht",4,3,"gewicht",2,2
315,"brick","gewicht",4,3,"gewicht",2,2
322,"brick","gebruiken als gewicht",4,3,"gewicht",2,2
335,"brick","gewicht",4,3,"gewicht",2,2
338,"brick","gebruiken als gewicht",4,3,"gewicht",2,2
346,"brick","als gewicht gebruiken",4,3,"gewicht",2,2
384,"brick","als gewicht",4,3,"gewicht",2,2
404,"brick","als gewicht gebruiken",4,3,"gewicht",2,2
433,"brick","als gewicht",4,3,"gewicht",2,2
480,"brick","gewicht",4,3,"gewicht",2,2
531,"brick","gewicht",4,3,"gewicht",2,2
696,"brick","gebruiken als gewicht",4,3,"gewicht",2,2
714,"brick","gewicht",4,3,"gewicht",2,2
774,"brick","gewicht",4,3,"gewicht",2,2
323,"brick","gewicht voor bij het diepzee dui\iken",4,3,"gewicht diepzee duiken",2,2
156,"brick","als gewicht ergens aanhangen",4,3,"gewicht ergens aanhangen",2,2
309,"brick","als gewicht ergens op plaatsen",4,3,"gewicht ergens plaatsen",2,2
259,"brick","gewicht om mee kracht te trainen",4,3,"gewicht kracht trainen",2,3
394,"brick","op een gewicht leggen",4,3,"gewicht leggen",2,2
268,"brick","Als gewicht gebruiken bij sporten",4,3,"gewicht sporten",2,3
374,"brick","je kunt het als gewicht voor sporten gebruiken",4,3,"gewicht sporten",2,3
262,"brick","gewicht om mee te trainen",4,3,"gewicht trainen",2,3
325,"brick","gebruiken als gewicht om mee te trainen",4,3,"gewicht trainen",2,3
430,"brick","gewicht om mee te trainen",4,3,"gewicht trainen",2,3
621,"brick","gewicht om te trainen",4,3,"gewicht trainen",2,3
323,"brick","gewicht voor training",4,3,"gewicht training",2,3
308,"brick","gewichten (fitness)",4,3,"gewichten",2,3
654,"brick","Gebruiken als gewichten",4,3,"gewichten",2,3
200,"brick","als gewichten gebruiken bij het sporten",4,3,"gewichten sporten",2,3
324,"brick","Als gewichthefgewicht gebruiken",4,3,"gewichthef gewicht",2,3
104,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
140,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
208,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
270,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
297,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
299,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
316,"brick"," gewichtheffen",4,3,"gewichtheffen",2,3
321,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
345,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
352,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
387,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
525,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
591,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
633,"brick","je kan ermee gewichtheffen",4,3,"gewichtheffen",2,3
708,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
780,"brick","gewichtheffen",4,3,"gewichtheffen",2,3
202,"brick","als gewichtsinstrument om een deur open te maken",4,3,"gewichtsinstrument deur open",2,3
266,"brick","glas brekenn",4,3,"glas breken",2,2
431,"brick","glas breken",4,3,"glas breken",2,2
201,"brick","gnod",4,3,"god",0,3
783,"brick","goed",4,3,"goed",0,0
431,"brick","golven maken",4,3,"golven",4,3
540,"brick","Mee goochelen",4,3,"goochelen",3,3
708,"brick","gooi voorwerp",4,3,"gooi voorwerp",3,2
