"ID","prompt","response","set","lab","responseorder","rating","rater1","rater2","rater3","rater4"
50,"konservendose","verkaufen",12,7,8,0,0,0,0,0
50,"konservendose","zu einen topf umbauen",12,7,9,1,1,1,1,1
50,"konservendose","ein kleines feuer in einer leeren machen",12,7,10,1.5,2,1,2,1
50,"konservendose","ein schnur telephon bauen",12,7,11,1,1,1,1,1
51,"konservendose","treffen von zielen",12,7,1,1,1,1,1,1
51,"konservendose","bauen einer pyramide",12,7,2,1.25,2,1,1,1
51,"konservendose","rollen um bretter zu schieben",12,7,3,1.75,3,1,1,2
51,"konservendose","kegeln",12,7,4,1,1,1,1,1
51,"konservendose","schuersatz",12,7,5,1.25,1,2,1,1
51,"konservendose","sammeln",12,7,6,0.75,1,1,1,0
51,"konservendose","zum bauen eines zauns",12,7,7,1.5,1,2,1,2
51,"konservendose","konservendosen auto",12,7,8,1.25,1,2,1,1
51,"konservendose","konservieren von luft",12,7,9,0.25,0,0,0,1
52,"konservendose","kunstwerk",12,7,1,1.25,1,1,1,2
53,"konservendose","um etwas aufzubewahre",12,7,1,0.5,0,1,1,0
53,"konservendose","figuren draus zu schnitzen",12,7,2,1,1,1,1,1
53,"konservendose","es als spitze waffe verwenden",12,7,3,1,1,1,1,1
53,"konservendose","als spielzeug benutzen",12,7,4,1,1,1,1,1
53,"konservendose","lärm damit machn",12,7,5,0.75,2,1,0,0
53,"konservendose","musik machn",12,7,6,1,1,1,1,1
53,"konservendose","zusammendrücken",12,7,7,0.25,0,0,1,0
53,"konservendose","fingermuskeln zu stärken durch zusammendruclen",12,7,8,2.25,3,2,3,1
54,"konservendose","Aufbewahrung",12,7,1,0.5,1,1,0,0
54,"konservendose","Basteln",12,7,2,1,1,1,1,1
54,"konservendose","Reinrufen",12,7,3,1,1,1,1,1
54,"konservendose","Lärm machen",12,7,4,0.75,2,1,0,0
54,"konservendose","Sammeln",12,7,5,0.75,1,1,1,0
55,"konservendose","haus für kleintiere",12,7,1,1.25,1,2,1,1
55,"konservendose","zum hütchenspielen",12,7,2,1.25,2,1,1,1
55,"konservendose","als becher beim würfeln",12,7,3,1.25,2,1,1,1
55,"konservendose","fr ein schnurtelefon",12,7,4,1,1,1,1,1
55,"konservendose","zum musik machen",12,7,5,1.5,2,2,1,1
55,"konservendose","zum formen ausstechen",12,7,6,1,1,1,1,1
55,"konservendose","zum lärm machen für frisch verheiratete",12,7,7,1,1,1,1,1
55,"konservendose","als brustpanzer",12,7,8,2,2,2,3,1
55,"konservendose","zum turm bauen",12,7,9,1,1,1,1,1
56,"konservendose","essen erwärmen",12,7,1,0.25,0,1,0,0
56,"konservendose","alsbehälter",12,7,2,0.5,1,1,0,0
56,"konservendose","basteln",12,7,3,1,1,1,1,1
56,"konservendose","spielzeug",12,7,4,1,1,1,1,1
56,"konservendose","sprengfalle",12,7,5,1.25,1,2,1,1
56,"konservendose","getränkebehälter",12,7,6,1,1,1,1,1
57,"konservendose","lagern",12,7,1,0,0,0,0,0
57,"konservendose","werfen",12,7,2,1,1,1,1,1
57,"konservendose","behälter",12,7,3,0.25,0,1,0,0
58,"konservendose","Lärm machen",12,7,1,0.75,2,1,0,0
58,"konservendose","ans Auto binden",12,7,2,1.25,1,1,2,1
58,"konservendose","ans fahrrad binden",12,7,3,1.5,1,1,3,1
58,"konservendose","jemanden bewerfen",12,7,4,0.75,0,1,1,1
58,"konservendose","Vorräte aufbewahren",12,7,5,0.25,0,1,0,0
58,"konservendose","Essen kochen",12,7,6,0.25,0,1,0,0
58,"konservendose","Geschirr",12,7,7,1,1,1,1,1
58,"konservendose","brennmaterial",12,7,8,0.25,1,0,0,0
58,"konservendose","Wärmequelle",12,7,9,1.75,2,2,1,2
58,"konservendose","Waffe",12,7,10,1,1,1,1,1
58,"konservendose","Spielzeug",12,7,11,1,1,1,1,1
58,"konservendose","Dekoration",12,7,12,0.75,1,1,1,0
58,"konservendose","Schmuck",12,7,13,1,1,1,1,1
58,"konservendose","werkzeug",12,7,14,1.5,2,1,2,1
59,"konservendose","musikinstrument",12,7,1,1,1,1,1,1
59,"konservendose","blumentopf",12,7,2,1,1,1,1,1
59,"konservendose","stiftehalter",12,7,3,1,1,1,1,1
59,"konservendose","zeichenhilfe",12,7,4,1,1,1,1,1
59,"konservendose","werfen",12,7,5,1,1,1,1,1
59,"konservendose","töten",12,7,6,0.75,1,1,1,0
59,"konservendose","fußballspielen",12,7,7,1,1,1,1,1
59,"konservendose","jonglieren",12,7,8,1.5,1,2,2,1
59,"konservendose","kerzenhalter",12,7,9,1,1,1,1,1
60,"konservendose","lärminstrument",12,7,1,0.75,2,1,0,0
60,"konservendose","telefon",12,7,2,1,1,1,1,1
60,"konservendose","wurmbehälter fischen gehen",12,7,3,1,1,1,1,1
60,"konservendose","schiessübung",12,7,4,1,1,1,1,1
60,"konservendose","stapelbar",12,7,5,1,1,2,0,1
60,"konservendose","aufbewahrung verschiedenster dinge",12,7,6,0.5,1,1,0,0
60,"konservendose","kopfbekleidung",12,7,7,1,1,1,1,1
60,"konservendose","lärm",12,7,8,0.75,2,1,0,0
61,"konservendose","zum Essen",12,7,1,0.5,0,1,1,0
61,"konservendose","Kerzenständer",12,7,2,1,1,1,1,1
61,"konservendose","Blumentopf",12,7,3,1,1,1,1,1
61,"konservendose","als Glas verwenden",12,7,4,1,1,1,1,1
61,"konservendose","als Blumentisch",12,7,5,1,1,1,1,1
62,"konservendose","werfen",12,7,1,1,1,1,1,1
62,"konservendose","essensaufbewahrung",12,7,2,0,0,0,0,0
62,"konservendose","musik",12,7,3,1,1,1,1,1
62,"konservendose","tu",12,7,4,NA,0,0,NA,0
62,"konservendose","turmbau",12,7,5,1,1,1,1,1
62,"konservendose","zielscheibe",12,7,6,1,1,1,1,1
62,"konservendose","lärm erzeugen",12,7,7,0.75,2,1,0,0
62,"konservendose","juxgeschenk",12,7,8,1.25,1,1,2,1
62,"konservendose","wurfgeschoss",12,7,9,1,1,1,1,1
62,"konservendose","tierfutter",12,7,10,0.5,0,1,1,0
63,"konservendose","inhalt essen",12,7,1,0.25,0,1,0,0
63,"konservendose","werfen",12,7,2,1,1,1,1,1
63,"konservendose","jemanden auf den kopf hauen",12,7,3,0.75,0,1,1,1
63,"konservendose","unterlage für tisch",12,7,4,1.25,2,1,1,1
63,"konservendose","unterlage für pc",12,7,5,1.25,2,1,1,1
63,"konservendose","unterlage für tastatur",12,7,6,1.25,2,1,1,1
63,"konservendose","als schneidbehelf",12,7,7,1.25,1,1,2,1
63,"konservendose","papierschneider",12,7,8,1.5,2,1,1,2
63,"konservendose","plastikschneider",12,7,9,1,1,1,1,1
63,"konservendose","holzschneider",12,7,10,1,2,1,0,1
63,"konservendose","mitbringsel",12,7,11,0.75,1,1,0,1
63,"konservendose","weihnachtsgeschenk",12,7,12,0.5,1,1,0,0
63,"konservendose","ostergeschenk",12,7,13,1,2,1,0,1
63,"konservendose","geburtstagsgeschenk",12,7,14,1,2,1,0,1
63,"konservendose","vatertagsgeschenk",12,7,15,0.75,1,1,0,1
63,"konservendose","muttertagsgeschenk",12,7,16,0.75,1,1,0,1
63,"konservendose","reiseuntensil",12,7,17,NA,NA,1,1,1
64,"konservendose","als behälter für stifte verwenden",12,7,1,0.5,1,1,0,0
64,"konservendose","wasser schöpfen",12,7,2,1,1,1,1,1
64,"konservendose","als windspiel verwenden",12,7,3,1.25,1,1,1,2
64,"konservendose","als Spielzeuf verwenden",12,7,4,1,1,1,1,1
64,"konservendose","diw Wand als blechstreifen verwenden",12,7,5,1.5,2,2,1,1
64,"konservendose","ddie decken ausschneiden und damit muster gestalten",12,7,6,1.5,2,2,1,1
64,"konservendose","übereinanderstabeln und einen Turm damit bauen",12,7,7,1.25,1,1,1,2
64,"konservendose","befüllen und als eine Art zeigel verwenden",12,7,8,1.25,2,2,0,1
64,"konservendose","mit starkem faden miteinender verbinden und eine Kunstgestalt kreieren",12,7,9,1.25,1,1,1,2
65,"konservendose","anfüllen",12,7,1,0.5,1,1,0,0
65,"konservendose","spielen",12,7,2,1,1,1,1,1
65,"konservendose","basteln",12,7,3,1,1,1,1,1
65,"konservendose","anmalen",12,7,4,1,1,1,1,1
65,"konservendose","geräusche machen",12,7,5,1.25,2,1,1,1
65,"konservendose","kaputt machen",12,7,6,0.25,1,0,0,0
65,"konservendose","blumentopf",12,7,7,1,1,1,1,1
65,"konservendose","essen aufbewahren",12,7,8,0.25,0,1,0,0
65,"konservendose","als telefon mit schnur",12,7,9,1,1,1,1,1
65,"konservendose","als form",12,7,10,0.75,1,1,0,1
66,"konservendose","Essen",12,7,1,0.25,0,1,0,0
66,"konservendose","Stütze",12,7,2,1,1,1,1,1
66,"konservendose","Wurfgeschoss",12,7,3,1,1,1,1,1
66,"konservendose","Teil eines Spieles",12,7,4,1,1,1,1,1
66,"konservendose","Als Rolle",12,7,5,0.75,1,1,1,0
66,"konservendose","um etwas zu erhöhen",12,7,6,1.25,2,1,1,1
66,"konservendose","als becher",12,7,7,1.25,2,1,1,1
66,"konservendose","sparbüchse",12,7,8,1.25,1,2,1,1
66,"konservendose","basteln",12,7,9,1,1,1,1,1
66,"konservendose","gewicht",12,7,10,1,1,1,1,1
67,"konservendose","basteln",12,7,1,1,1,1,1,1
67,"konservendose","anstatt eines Zirkels verwenden",12,7,2,1.5,2,1,2,1
67,"konservendose","Hut",12,7,3,1.25,2,1,1,1
67,"konservendose","Vase",12,7,4,1,1,1,1,1
67,"konservendose","als Schnurtelefon",12,7,5,1,1,1,1,1
67,"konservendose","Obstschüssel",12,7,6,1.25,1,2,1,1
67,"konservendose","Kochtopf",12,7,7,1,1,1,1,1
68,"konservendose","Mauer",12,7,1,1.25,1,1,2,1
68,"konservendose","Waffe",12,7,2,1,1,1,1,1
68,"konservendose","Abstandshalter",12,7,3,1.25,2,1,1,1
68,"konservendose","Gewicht",12,7,4,1,1,1,1,1
68,"konservendose","Muskleaufbau/stemmen",12,7,5,1.25,1,1,2,1
68,"konservendose","Musikinstrument",12,7,6,1,1,1,1,1
68,"konservendose","Kunstgegenstand",12,7,7,1.25,1,1,1,2
69,"konservendose","Trommel",12,7,1,1,1,1,1,1
69,"konservendose","Aufbewahrung",12,7,2,0.5,1,1,0,0
69,"konservendose","Murmelspiel",12,7,3,1,1,1,1,1
69,"konservendose","Bleistifthalter",12,7,4,1,1,1,1,1
69,"konservendose","Trinkbecher",12,7,5,1,1,1,1,1
69,"konservendose","Malbecher",12,7,6,1,1,1,1,1
70,"konservendose","instrument",12,7,1,1.5,2,1,1,2
70,"konservendose","hut",12,7,2,1.25,2,1,1,1
70,"konservendose","als tasche mit riemen",12,7,3,1.75,1,2,2,2
70,"konservendose","als stifhalter",12,7,4,1,1,1,1,1
70,"konservendose","haus daraus bauen",12,7,5,1.25,1,2,1,1
70,"konservendose","aufbiegen und boden damit auslegen",12,7,6,1.75,2,2,2,1
70,"konservendose","aubiegen, in sternform schneiden als weihnachtsschmuck",12,7,7,2.5,2,3,3,2
70,"konservendose","riesenhalskette",12,7,8,1.5,1,2,1,2
70,"konservendose","schmuck für babaelefantenrüssel",12,7,9,1.25,1,2,1,1
71,"konservendose","öffnen",12,7,1,0,0,0,0,0
71,"konservendose","daraus essen",12,7,2,0.25,0,1,0,0
71,"konservendose","Kunstwerk daraus machen",12,7,3,1.25,1,1,1,2
71,"konservendose","zu Aufbewahrungszwecken für Stifte verwenden",12,7,4,1,1,1,1,1
71,"konservendose","mit Schnur als Telefon",12,7,5,1,1,1,1,1
71,"konservendose","als kleine Trommel/ Musikinstrument",12,7,6,1.25,2,1,1,1
71,"konservendose","als Kochtopf",12,7,7,1,1,1,1,1
72,"konservendose","Blumenvase",12,7,1,1,1,1,1,1
72,"konservendose","Schmuckkästchen",12,7,2,1,1,1,1,1
72,"konservendose","Hammer",12,7,3,1.5,3,1,1,1
72,"konservendose","Besteckhalter",12,7,4,1,1,1,1,1
72,"konservendose","Trinkgefäß",12,7,5,1,1,1,1,1
72,"konservendose","Schatzkiste",12,7,6,1,1,1,1,1
73,"konservendose","telefon",12,7,1,1,1,1,1,1
73,"konservendose","lärm machen um jmd aufzuwecken",12,7,2,0.75,2,1,0,0
73,"konservendose","musikinstrument basteln",12,7,3,1,1,1,1,1
73,"konservendose","stiftehalter",12,7,4,1,1,1,1,1
73,"konservendose","turm bauen",12,7,5,1,1,1,1,1
73,"konservendose","dosen schießen",12,7,6,1,1,1,1,1
73,"konservendose","blumenvase",12,7,7,1,1,1,1,1
73,"konservendose","kette basteln",12,7,8,1.5,2,2,1,1
74,"konservendose","trinkgefäß",12,7,1,1,1,1,1,1
74,"konservendose","konservieren",12,7,2,0,0,0,0,0
74,"konservendose","blumenvase",12,7,3,1,1,1,1,1
74,"konservendose","bleistiftbehälter",12,7,4,1,1,1,1,1
74,"konservendose","wasser aufbewahren",12,7,5,1,1,1,1,1
74,"konservendose","marmelade",12,7,6,0.75,0,1,1,1
74,"konservendose","honig",12,7,7,0.25,0,1,0,0
74,"konservendose","reinigen",12,7,8,1,1,1,1,1
74,"konservendose","schöpfer",12,7,9,1.25,2,1,1,1
75,"konservendose","als musikinstrument",12,7,1,1,1,1,1,1
75,"konservendose","um idenn darin zu verpacken",12,7,2,1.25,2,1,1,1
75,"konservendose","um geschenke zu verpacken",12,7,3,1,1,1,1,1
75,"konservendose","um auf sich aufmerksam zu machen",12,7,4,1.25,2,1,1,1
75,"konservendose","um selbstmord zu begehen",12,7,5,1,1,1,1,1
75,"konservendose","als aschenbecher",12,7,6,1,2,1,1,0
75,"konservendose","als kirchenglocke",12,7,7,1.75,2,2,2,1
75,"konservendose","als sprunggerät",12,7,8,1,1,1,1,1
75,"konservendose","als sos signal",12,7,9,2,1,2,3,2
75,"konservendose","als mordwerkzeug",12,7,10,1,1,1,1,1
76,"konservendose","fußballspielen",12,7,1,1,1,1,1,1
76,"konservendose","jonglieren",12,7,2,1.5,1,2,2,1
76,"konservendose","bauen",12,7,3,1,1,1,1,1
76,"konservendose","kreiseln",12,7,4,1.25,2,1,1,1
76,"konservendose","anziehen",12,7,5,0.75,1,0,1,1
76,"konservendose","schmuck",12,7,6,1,1,1,1,1
76,"konservendose","billig fernglas",12,7,7,1.5,2,2,1,1
76,"konservendose","bootsrümpfe flicken",12,7,8,2,2,2,2,2
76,"konservendose","kraftmaiern",12,7,9,1.25,1,1,2,1
77,"konservendose","nüsse aufbewahren",12,7,1,0.75,0,1,1,1
77,"konservendose","den deckel zum schneiden verwenden",12,7,2,1.75,2,1,2,2
77,"konservendose","sie öffnen und essen entnehmen",12,7,3,0,0,0,0,0
77,"konservendose","lärm machen",12,7,4,0.75,2,1,0,0
77,"konservendose","an auto binden",12,7,5,1.25,1,1,2,1
77,"konservendose","bemalen",12,7,6,0.75,1,1,0,1
77,"konservendose","bekleben",12,7,7,0.75,1,1,0,1
77,"konservendose","ein loch hineinschneiden",12,7,8,1,1,1,1,1
77,"konservendose","hineinsprechen und die stimme verstellen",12,7,9,1.25,1,2,1,1
77,"konservendose","etwas darin aufbewahren",12,7,10,0.25,0,1,0,0
77,"konservendose","sie auf eine straßenbahnschiene legen",12,7,11,0.5,0,1,0,1
77,"konservendose","musik damit machen",12,7,12,1,1,1,1,1
77,"konservendose","als sparbüchse verwenden",12,7,13,1.25,1,2,1,1
78,"konservendose","krims krams aufbewahren",12,7,1,1,1,1,1,1
78,"konservendose","schmuckdose",12,7,2,1,1,1,1,1
78,"konservendose","andere lebensmittel aufbewahren",12,7,3,0.5,1,1,0,0
78,"konservendose","wurfgerät",12,7,4,1,1,1,1,1
78,"konservendose","altstoffsammelstelleninhalt",12,7,5,0.5,1,1,0,0
78,"konservendose","als erinnerung aufbehalten",12,7,6,1,1,1,1,1
78,"konservendose","spielgerät zum Stapeln",12,7,7,1,1,1,1,1
78,"konservendose","als unterlage für wackelnden tisch",12,7,8,1.25,2,1,1,1
78,"konservendose","zum Improvisieren beim Reparieren",12,7,9,1.25,2,1,1,1
78,"konservendose","Als kreatives Element beim Basteln zB Tischfuss",12,7,10,1,1,1,1,1
79,"konservendose","zum Essenkonservieren",12,7,1,0.25,0,1,0,0
79,"konservendose","Schnurtelefon bauen",12,7,2,1,1,1,1,1
79,"konservendose","zum Lärm machen/Scheppern auf der Straße",12,7,3,1,1,1,1,1
79,"konservendose","für Scherze, indem man das etikett vertauscht",12,7,4,2,2,3,2,1
79,"konservendose","auf dem Rummelplatz",12,7,5,1,1,1,1,1
80,"konservendose","Kleingeld aufbewahren",12,7,1,1,1,1,1,1
80,"konservendose","Aschenbecher",12,7,2,1,2,1,1,0
80,"konservendose","Ziel beim S1chießen",12,7,3,1,1,1,1,1
80,"konservendose","Instrument",12,7,4,1.5,2,1,1,2
80,"konservendose","Wurfgeschoss",12,7,5,1,1,1,1,1
81,"konservendose","essen",12,7,1,0.25,0,1,0,0
81,"konservendose","dosenwerfen",12,7,2,1,1,1,1,1
81,"konservendose","jemanden an den kopf schmeißen",12,7,3,0.75,0,1,1,1
81,"konservendose","als Spende für arme leute",12,7,4,1.25,1,1,1,2
81,"konservendose","zum lärmen",12,7,5,1,1,1,1,1
81,"konservendose","um futter daraus zu nehmen",12,7,6,0.25,0,1,0,0
81,"konservendose","um den neuen Dosenöffner zu verwenden",12,7,7,1,0,1,1,2
81,"konservendose","um in notsituationen essen gelagert zu haben",12,7,8,0.25,0,1,0,0
81,"konservendose","um der firma felix bei den umsatzzahlen zu unterstützen",12,7,9,2,1,2,3,2
81,"konservendose","um der firma inzersdorfer bei den umsatzzahlen zu helfen",12,7,10,2,1,2,3,2
81,"konservendose","um essen einfach und lange lagern zu können",12,7,11,0,0,0,0,0
81,"konservendose","weil es billiger im einfach ist als frischware",12,7,12,0,0,0,0,0
82,"konservendose","vase",12,7,1,1,1,1,1,1
82,"konservendose","aschenbecher",12,7,2,1,2,1,1,0
82,"konservendose","klangspiel",12,7,3,1.5,2,2,1,1
82,"konservendose","blumentopf",12,7,4,1,1,1,1,1
82,"konservendose","aufbewahrungsbox",12,7,5,0.25,0,1,0,0
83,"konservendose","essen",12,7,1,0.25,0,1,0,0
83,"konservendose","aufbewahrungsdose für gegenstände",12,7,2,0.5,1,1,0,0
83,"konservendose","beim jahrmarkt als spiel mit bällewerfen",12,7,3,1,1,1,1,1
83,"konservendose","geldmünzen aufbewahren spardose",12,7,4,1.25,1,2,1,1
83,"konservendose","werbegegenstand",12,7,5,1.75,1,2,2,2
83,"konservendose","als stütze für einen turm",12,7,6,1.25,2,1,1,1
83,"konservendose","zur wiederverwertung",12,7,7,0.5,1,0,1,0
83,"konservendose","als schreibtischdeku, als stiftebehälter",12,7,8,1,1,1,1,1
84,"konservendose","musik machen",12,7,1,1,1,1,1,1
84,"konservendose","geld sammeln",12,7,2,1,1,1,1,1
84,"konservendose","als spardose vertwenden",12,7,3,1.25,1,2,1,1
84,"konservendose","gewürze aufbewahren",12,7,4,1,1,1,1,1
84,"konservendose","als blumentopf verwenden",12,7,5,1,1,1,1,1
84,"konservendose","flach drücken",12,7,6,0.75,0,1,0,2
84,"konservendose","flach drücken und als untersetzer verwebnden",12,7,7,2.25,3,2,2,2
85,"konservendose","werfen",12,7,1,1,1,1,1,1
85,"konservendose","töten",12,7,2,0.75,1,1,1,0
85,"konservendose","müll sammeln",12,7,3,1,1,1,1,1
85,"konservendose","schneiden",12,7,4,1.25,1,1,2,1
85,"konservendose","bier öffnen",12,7,5,1.25,2,1,1,1
85,"konservendose","zusammendrücken",12,7,6,0.25,0,0,1,0
85,"konservendose","lebenmitteln reinfülln",12,7,7,0.25,0,1,0,0
85,"konservendose","flüßigkeiten reinfüllen",12,7,8,0.75,1,1,0,1
85,"konservendose","spielen",12,7,9,1,1,1,1,1
85,"konservendose","schmelzen",12,7,10,0.75,1,1,1,0
85,"konservendose","bauen",12,7,11,1,1,1,1,1
86,"konservendose","suppe kochen",12,7,1,0.5,0,1,0,1
86,"konservendose","fleisch einbüchsen",12,7,2,0.25,0,1,0,0
86,"konservendose","blumenvase",12,7,3,1,1,1,1,1
86,"konservendose","um hendlfutter damit auszustreuen",12,7,4,1.25,1,1,1,2
86,"konservendose","um wasser aus dem bach schöpfen",12,7,5,1.25,2,1,1,1
86,"konservendose","zum basteln",12,7,6,1,1,1,1,1
86,"konservendose","um diesel  nachzufüllen",12,7,7,1.5,2,2,0,2
86,"konservendose","um sich in den finger zu schneiden",12,7,8,0.75,0,1,1,1
86,"konservendose","um nägel aufzubewahren",12,7,9,1,1,1,1,1
86,"konservendose","waschmaschine mit pulver befüllen",12,7,10,1.5,2,1,1,2
87,"konservendose","böller schiesssen",12,7,1,1,1,1,1,1
87,"konservendose","budenschiessen",12,7,2,1,1,1,1,1
87,"konservendose","für hochzeitsauto",12,7,3,1.25,1,1,2,1
87,"konservendose","zum räuberverjagen",12,7,4,1.5,2,2,1,1
87,"konservendose","als türklingel",12,7,5,2.25,3,2,2,2
87,"konservendose","als trommel",12,7,6,1,1,1,1,1
87,"konservendose","zum blenden in der sonne",12,7,7,1.75,3,2,1,1
87,"konservendose","als bombe",12,7,8,1.75,2,2,1,2
87,"konservendose","farbkübel",12,7,9,0.75,0,1,1,1
87,"konservendose","futterdose",12,7,10,0.75,0,1,1,1
87,"konservendose","strickbox",12,7,11,1,1,1,1,1
87,"konservendose","keksdose",12,7,12,1,1,1,1,1
88,"konservendose","essen",12,7,1,0.25,0,1,0,0
88,"konservendose","aufbewahren von dingen",12,7,2,0.5,1,1,0,0
88,"konservendose","blechdosen schießen",12,7,3,1,1,1,1,1
88,"konservendose","trinkspiel",12,7,4,1.25,1,1,1,2
88,"konservendose","trinkglad",12,7,5,1,1,1,1,1
88,"konservendose","trinkglas",12,7,6,1,1,1,1,1
88,"konservendose","kopfbedeckung",12,7,7,1,1,1,1,1
88,"konservendose","deko",12,7,8,0.75,1,1,1,0
88,"konservendose","blumentopf",12,7,9,1,1,1,1,1
88,"konservendose","futternapf",12,7,10,1,1,1,1,1
88,"konservendose","gefäß",12,7,11,0.75,1,1,0,1
88,"konservendose","sprechrohr",12,7,12,1,1,1,1,1
88,"konservendose","guckloch",12,7,13,1.5,2,2,1,1
88,"konservendose","spielzeug",12,7,14,1,1,1,1,1
88,"konservendose","konservendosen weitwerfen",12,7,15,1,1,1,1,1
88,"konservendose","konservendosen abschießen",12,7,16,0.75,0,1,1,1
88,"konservendose","merkball",12,7,17,1,1,1,1,1
89,"konservendose","essen",12,7,1,0.25,0,1,0,0
89,"konservendose","werfen",12,7,2,1,1,1,1,1
89,"konservendose","schenken",12,7,3,0.5,1,1,0,0
89,"konservendose","öffnen",12,7,4,0,0,0,0,0
89,"konservendose","jonglieren",12,7,5,1.5,1,2,2,1
89,"konservendose","stehlen",12,7,6,0.25,0,1,0,0
89,"konservendose","fallen lassen",12,7,7,0,0,0,0,0
89,"konservendose","verzieren",12,7,8,1,1,1,1,1
89,"konservendose","vergessen",12,7,9,0,0,0,0,0
89,"konservendose","kaufen",12,7,10,0.25,1,0,0,0
89,"konservendose","lebensmittel aufbewahren",12,7,11,0.25,0,1,0,0
89,"konservendose","einschmelzen",12,7,12,0.75,1,1,1,0
89,"konservendose","verkaufen",12,7,13,0,0,0,0,0
89,"konservendose","holen",12,7,14,0,0,0,0,0
89,"konservendose","stapeln",12,7,15,0.5,1,1,0,0
90,"konservendose","werfen",12,7,1,1,1,1,1,1
90,"konservendose","essen",12,7,2,0.25,0,1,0,0
90,"konservendose","telefon spielen",12,7,3,1,1,1,1,1
90,"konservendose","jemanden schneiden",12,7,4,0.75,0,1,1,1
90,"konservendose","abfall",12,7,5,0.25,1,0,0,0
90,"konservendose","bastel material",12,7,6,1,1,1,1,1
90,"konservendose","wiederverwenden",12,7,7,0.75,1,1,1,0
90,"konservendose","aufbewahrung",12,7,8,0.5,1,1,0,0
90,"konservendose","turm bauen",12,7,9,1,1,1,1,1
90,"konservendose","wand aufstellen",12,7,10,1.25,2,1,1,1
90,"konservendose","dekoration",12,7,11,0.75,1,1,1,0
90,"konservendose","zum bemalen",12,7,12,1,1,1,1,1
90,"konservendose","sammeln",12,7,13,0.75,1,1,1,0
90,"konservendose","um die scherkraft zu beweisen",12,7,14,2,1,2,3,2
90,"konservendose","scherkraft = schwerkraft :)",12,7,15,1.5,1,3,1,1
90,"konservendose","um nahrung aufzubewahren",12,7,16,0.25,0,1,0,0
91,"konservendose","schmeißen",12,7,1,0.5,1,1,0,0
91,"konservendose","rollen",12,7,2,0.75,1,1,1,0
91,"konservendose","draufsteigen",12,7,3,0.75,1,1,0,1
91,"konservendose","etw draufstellen",12,7,4,0.75,1,1,1,0
91,"konservendose","kegeln",12,7,5,1,1,1,1,1
91,"konservendose","als deko",12,7,6,0.75,1,1,1,0
91,"konservendose","turm bauen",12,7,7,1,1,1,1,1
91,"konservendose","zum beschweren",12,7,8,1.25,2,1,1,1
91,"konservendose","als aufbewahrungsbox",12,7,9,0.25,0,1,0,0
91,"konservendose","etwas konservieren",12,7,10,0,0,0,0,0
91,"konservendose","etwas zerwuetschen",12,7,11,1,2,2,0,0
91,"konservendose","etwas damit schlagen",12,7,12,0.5,1,1,0,0
92,"konservendose","keksausstecher",12,7,1,1,1,1,1,1
92,"konservendose","für hochzeitsauto",12,7,2,1.25,1,1,2,1
92,"konservendose","bleistiftköcher",12,7,3,1,1,1,1,1
92,"konservendose","ein insekt einfangen",12,7,4,1.5,2,2,1,1
92,"konservendose","schnurtelefon",12,7,5,1,1,1,1,1
92,"konservendose","auf den boden aufstellen und balancieren",12,7,6,1.25,1,1,2,1
92,"konservendose","blumenvase",12,7,7,1,1,1,1,1
92,"konservendose","becher für getränke",12,7,8,1.25,2,1,1,1
92,"konservendose","hamsterrad",12,7,9,1.5,2,2,1,1
93,"konservendose","blumen einsetzen",12,7,1,1,1,1,1,1
93,"konservendose","nachtisch zubereiten",12,7,2,0.5,0,1,0,1
