"ID","prompt","response","rater1","rater2","rater3","rater4","set","itemID","item_english","openness","CAQ"
214,"筷子","做鼓棒",3,3,3,3,3,NA,"chopsticks",35,0
215,"易拉罐","戒指",3,2,3,2,3,NA,"can",50,1
215,"易拉罐","花盆",2,2,2,2,3,NA,"can",50,1
215,"易拉罐","装饰品",2,1,2,1,3,NA,"can",50,1
215,"筷子","作画",3,4,2,4,3,NA,"chopsticks",50,1
215,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",50,1
215,"筷子","固定软的东西",2,2,3,2,3,NA,"chopsticks",50,1
216,"易拉罐","小鱼缸",2,2,2,2,3,NA,"can",41,0
216,"易拉罐","帆船",4,4,2,4,3,NA,"can",41,0
216,"易拉罐","烟灰缸",3,3,1,3,3,NA,"can",41,0
216,"筷子","发饰",3,3,1,2,3,NA,"chopsticks",41,0
216,"筷子","吃饭",1,1,1,1,3,NA,"chopsticks",41,0
216,"筷子","摆图形",3,2,2,2,3,NA,"chopsticks",41,0
217,"易拉罐","滚轮",3,3,2,3,3,NA,"can",38,3
217,"易拉罐","足球",4,3,2,4,3,NA,"can",38,3
217,"易拉罐","雕刻",2,3,1,3,3,NA,"can",38,3
217,"筷子","乐器",3,3,3,3,3,NA,"chopsticks",38,3
217,"筷子","按摩",3,3,4,4,3,NA,"chopsticks",38,3
217,"筷子","针灸",4,2,1,1,3,NA,"chopsticks",38,3
218,"易拉罐","喝水",1,1,1,2,3,NA,"can",34,0
218,"易拉罐","回收",2,2,1,1,3,NA,"can",34,0
218,"易拉罐","装东西",1,1,1,1,3,NA,"can",34,0
218,"筷子","吃饭",1,1,1,1,3,NA,"chopsticks",34,0
218,"筷子","梳子",2,3,1,3,3,NA,"chopsticks",34,0
218,"筷子","笔",2,1,2,3,3,NA,"chopsticks",34,0
219,"易拉罐","做乐器",3,3,3,3,3,NA,"can",35,0
219,"易拉罐","做铲子",2,2,3,2,3,NA,"can",35,0
219,"易拉罐","栽种花果",2,2,1,3,3,NA,"can",35,0
219,"筷子","做手工",2,3,1,2,3,NA,"chopsticks",35,0
219,"筷子","做簪子",2,2,1,2,3,NA,"chopsticks",35,0
219,"筷子","做风筝支架",4,3,1,2,3,NA,"chopsticks",35,0
220,"易拉罐","万花筒",4,3,1,3,3,NA,"can",41,1
220,"易拉罐","捶打肉",3,3,1,4,3,NA,"can",41,1
220,"易拉罐","点蜡烛",2,3,2,3,3,NA,"can",41,1
220,"筷子","做独木舟",4,4,2,3,3,NA,"chopsticks",41,1
220,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",41,1
220,"筷子","自卫",2,3,1,1,3,NA,"chopsticks",41,1
221,"易拉罐","卖废品",1,1,1,1,3,NA,"can",46,10
221,"易拉罐","打击乐器",3,3,3,3,3,NA,"can",46,10
221,"易拉罐","种花",2,2,1,3,3,NA,"can",46,10
221,"筷子","疏通管道",2,4,1,1,3,NA,"chopsticks",46,10
221,"筷子","盘发",2,4,1,2,3,NA,"chopsticks",46,10
221,"筷子","鼓棒",3,3,3,3,3,NA,"chopsticks",46,10
222,"易拉罐","刀",3,3,4,3,3,NA,"can",54,7
222,"易拉罐","磨具",3,3,2,3,3,NA,"can",54,7
222,"易拉罐","笔筒",1,1,1,1,3,NA,"can",54,7
222,"筷子","手工",2,4,1,2,3,NA,"chopsticks",54,7
222,"筷子","擀面杖",3,4,2,3,3,NA,"chopsticks",54,7
222,"筷子","架子鼓棒",3,3,1,3,3,NA,"chopsticks",54,7
223,"易拉罐","戒指",3,2,3,2,3,NA,"can",39,1
223,"易拉罐","花篮",3,3,1,2,3,NA,"can",39,1
223,"易拉罐","高跷",5,3,2,5,3,NA,"can",39,1
223,"筷子","卷发",4,2,1,4,3,NA,"chopsticks",39,1
223,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",39,1
223,"筷子","织毛线",3,2,3,4,3,NA,"chopsticks",39,1
224,"易拉罐","坐着",2,2,2,3,3,NA,"can",47,25
224,"易拉罐","投掷",2,1,1,3,3,NA,"can",47,25
224,"易拉罐","破了切苹果",3,3,2,3,3,NA,"can",47,25
224,"筷子","填补缝隙",3,3,5,5,3,NA,"chopsticks",47,25
224,"筷子","打人",2,3,2,3,3,NA,"chopsticks",47,25
224,"筷子","碾碎成沫",2,3,3,2,3,NA,"chopsticks",47,25
225,"易拉罐","戒指",3,2,3,2,3,NA,"can",36,2
225,"易拉罐","笔筒",1,1,1,1,3,NA,"can",36,2
225,"易拉罐","花盆",2,2,2,2,3,NA,"can",36,2
225,"筷子","发卡",3,2,1,2,3,NA,"chopsticks",36,2
225,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",36,2
225,"筷子","支撑杆",2,3,1,2,3,NA,"chopsticks",36,2
226,"易拉罐","电视天线",3,4,4,5,3,NA,"can",40,1
226,"易拉罐","铃铛",3,3,3,3,3,NA,"can",40,1
226,"易拉罐","鱼网标",4,3,4,5,3,NA,"can",40,1
226,"筷子","毛衣针",3,2,3,4,3,NA,"chopsticks",40,1
226,"筷子","阳台绿植支撑",2,2,1,2,3,NA,"chopsticks",40,1
226,"筷子","雪糕棒",3,3,2,1,3,NA,"chopsticks",40,1
227,"易拉罐","做手链，项链，装饰品",2,2,2,5,3,NA,"can",46,1
227,"易拉罐","铠甲",3,3,2,4,3,NA,"can",46,1
227,"易拉罐","风扇折页",2,3,2,3,3,NA,"can",46,1
227,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",46,1
227,"筷子","木屋",3,4,2,3,3,NA,"chopsticks",46,1
227,"筷子","飞镖",3,3,2,3,3,NA,"chopsticks",46,1
228,"易拉罐","巧克力包装",2,3,2,2,3,NA,"can",47,0
228,"易拉罐","建筑材料",3,3,2,3,3,NA,"can",47,0
228,"易拉罐","装饰",1,2,2,1,3,NA,"can",47,0
228,"筷子","乐高",4,3,2,3,3,NA,"chopsticks",47,0
228,"筷子","筷子使用大赛",2,3,1,1,3,NA,"chopsticks",47,0
228,"筷子","运动物品",2,3,2,3,3,NA,"chopsticks",47,0
229,"易拉罐","书签",2,2,2,2,3,NA,"can",57,4
229,"易拉罐","装饰",1,2,2,1,3,NA,"can",57,4
229,"易拉罐","踩扁做飞盘",2,2,2,2,3,NA,"can",57,4
229,"筷子","弄碎后填充木质制品的缺口",3,4,5,5,3,NA,"chopsticks",57,4
229,"筷子","滚轴",3,3,4,3,3,NA,"chopsticks",57,4
229,"筷子","竹筏",4,4,2,3,3,NA,"chopsticks",57,4
230,"易拉罐","废品",1,1,1,1,3,NA,"can",21,0
230,"易拉罐","擀面杖",4,4,2,4,3,NA,"can",21,0
230,"易拉罐","花瓶",2,3,1,3,3,NA,"can",21,0
230,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",21,0
230,"筷子","吃饭",1,1,1,1,3,NA,"chopsticks",21,0
230,"筷子","棍子",1,2,1,1,3,NA,"chopsticks",21,0
231,"易拉罐","存钱",2,2,1,2,3,NA,"can",50,0
231,"易拉罐","小花盆",2,2,2,2,3,NA,"can",50,0
231,"易拉罐","酒吧装饰品",2,1,2,1,3,NA,"can",50,0
231,"筷子","书签",3,3,1,1,3,NA,"chopsticks",50,0
231,"筷子","杀人工具",2,4,1,3,3,NA,"chopsticks",50,0
231,"筷子","音乐创作（敲鼓）",4,5,3,3,3,NA,"chopsticks",50,0
232,"易拉罐","养花",2,3,2,3,3,NA,"can",53,2
232,"易拉罐","存钱",2,2,1,2,3,NA,"can",53,2
232,"易拉罐","装饰",1,2,2,1,3,NA,"can",53,2
232,"筷子","架子",3,3,1,2,3,NA,"chopsticks",53,2
232,"筷子","棍子",1,2,1,1,3,NA,"chopsticks",53,2
232,"筷子","竹筏",4,4,2,3,3,NA,"chopsticks",53,2
233,"易拉罐","剪裁作盆栽",3,2,1,2,3,NA,"can",39,15
233,"易拉罐","敲击作乐器",3,3,3,3,3,NA,"can",39,15
233,"易拉罐","美工或者手工做装饰",2,3,1,2,3,NA,"can",39,15
233,"筷子","插在头发上作簪子",2,2,1,2,3,NA,"chopsticks",39,15
233,"筷子","插在板子上作泥塑",3,3,2,2,3,NA,"chopsticks",39,15
233,"筷子","连接绳子作儿童双节棍",3,2,4,4,3,NA,"chopsticks",39,15
234,"易拉罐","烧烤炉",3,3,4,3,3,NA,"can",31,6
234,"易拉罐","热水罐",3,2,3,2,3,NA,"can",31,6
234,"易拉罐","wifi扩大器",5,4,5,5,3,NA,"can",31,6
234,"筷子","小支架",3,2,1,2,3,NA,"chopsticks",31,6
234,"筷子","搅拌棒",1,3,1,1,3,NA,"chopsticks",31,6
234,"筷子","教鞭",3,2,1,2,3,NA,"chopsticks",31,6
235,"易拉罐","存钱罐",2,2,1,2,3,NA,"can",42,0
235,"易拉罐","投掷物",2,2,1,1,3,NA,"can",42,0
235,"易拉罐","积木玩具",42,4,2,2,3,NA,"can",42,0
235,"筷子","抽签",3,3,1,1,3,NA,"chopsticks",42,0
235,"筷子","搅拌器",1,1,1,1,3,NA,"chopsticks",42,0
235,"筷子","敲击乐器",3,3,4,3,3,NA,"chopsticks",42,0
236,"易拉罐","乐器",3,3,3,3,3,NA,"can",41,15
236,"易拉罐","艺术品",2,2,1,2,3,NA,"can",41,15
236,"易拉罐","调色盒",3,2,2,1,3,NA,"can",41,15
236,"筷子","尺子",2,3,2,4,3,NA,"chopsticks",41,15
236,"筷子","支架",3,3,1,2,3,NA,"chopsticks",41,15
236,"筷子","跷跷板",4,2,3,4,3,NA,"chopsticks",41,15
237,"易拉罐","笔筒",1,1,1,1,3,NA,"can",35,7
237,"易拉罐","蜡烛",2,2,2,1,3,NA,"can",35,7
237,"易拉罐","风铃",3,3,3,3,3,NA,"can",35,7
237,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",35,7
237,"筷子","指挥棒",3,3,2,3,3,NA,"chopsticks",35,7
237,"筷子","装饰品",2,1,1,2,3,NA,"chopsticks",35,7
238,"易拉罐","做存钱罐",3,2,1,2,3,NA,"can",45,8
238,"易拉罐","做烟灰盒",3,2,1,3,3,NA,"can",45,8
238,"易拉罐","做风铃",3,3,3,3,3,NA,"can",45,8
238,"筷子","做发簪",2,2,1,3,3,NA,"chopsticks",45,8
238,"筷子","做竹蜻蜓",3,3,2,3,3,NA,"chopsticks",45,8
238,"筷子","织毛线",3,2,3,4,3,NA,"chopsticks",45,8
239,"易拉罐","泡菜坛子",2,3,3,1,3,NA,"can",40,1
239,"易拉罐","笔筒",1,1,1,1,3,NA,"can",40,1
239,"易拉罐","花盆",2,2,2,2,3,NA,"can",40,1
239,"筷子","引流棒",4,3,3,2,3,NA,"chopsticks",40,1
239,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",40,1
239,"筷子","烧柴",2,2,2,3,3,NA,"chopsticks",40,1
240,"易拉罐","汤锅",3,2,3,3,3,NA,"can",46,0
240,"易拉罐","烤烧烤",3,3,4,3,3,NA,"can",46,0
240,"易拉罐","花瓶",2,3,1,3,3,NA,"can",46,0
240,"筷子","乐器",3,3,3,3,3,NA,"chopsticks",46,0
240,"筷子","手工花的花茎",4,2,1,2,3,NA,"chopsticks",46,0
240,"筷子","直尺",2,2,1,2,3,NA,"chopsticks",46,0
241,"易拉罐","打蛋器",3,3,3,3,3,NA,"can",45,3
241,"易拉罐","牙缸",2,3,1,2,3,NA,"can",45,3
241,"易拉罐","笔筒",1,1,1,1,3,NA,"can",45,3
241,"筷子","写字",2,4,1,4,3,NA,"chopsticks",45,3
241,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",45,3
241,"筷子","秤杆",3,3,2,4,3,NA,"chopsticks",45,3
242,"易拉罐","手机支架",2,3,2,1,3,NA,"can",44,21
242,"易拉罐","拍环保广告",2,4,1,5,3,NA,"can",44,21
242,"易拉罐","融化成餐具",3,3,1,3,3,NA,"can",44,21
242,"筷子","展示大力气",2,2,4,1,3,NA,"chopsticks",44,21
242,"筷子","打小孩",2,3,3,3,3,NA,"chopsticks",44,21
242,"筷子","敲鼓",3,2,3,3,3,NA,"chopsticks",44,21
243,"易拉罐","做装饰",1,2,2,1,3,NA,"can",43,0
243,"易拉罐","搭房子",3,3,1,3,3,NA,"can",43,0
243,"易拉罐","救生用品",3,3,3,3,3,NA,"can",43,0
243,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",43,0
243,"筷子","栅栏",2,3,2,3,3,NA,"chopsticks",43,0
243,"筷子","武器",2,2,1,3,3,NA,"chopsticks",43,0
244,"易拉罐","听筒",4,4,3,4,3,NA,"can",43,6
244,"易拉罐","打蛋器",3,3,3,3,3,NA,"can",43,6
244,"易拉罐","扩音器",4,3,4,4,3,NA,"can",43,6
244,"筷子","制作泡面",3,2,2,1,3,NA,"chopsticks",43,6
244,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",43,6
244,"筷子","织毛衣",3,3,3,4,3,NA,"chopsticks",43,6
245,"易拉罐","刀具",3,3,4,3,3,NA,"can",33,0
245,"易拉罐","泄气",2,1,1,3,3,NA,"can",33,0
245,"易拉罐","盆栽",2,2,1,2,3,NA,"can",33,0
245,"筷子","凶器",3,3,1,3,3,NA,"chopsticks",33,0
245,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",33,0
245,"筷子","尺子",2,2,1,4,3,NA,"chopsticks",33,0
246,"易拉罐","做灯笼",4,3,2,2,3,NA,"can",47,6
246,"易拉罐","烤肉",3,3,4,3,3,NA,"can",47,6
246,"易拉罐","篮子",3,2,2,2,3,NA,"can",47,6
246,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",47,6
246,"筷子","搭房子",4,3,2,3,3,NA,"chopsticks",47,6
246,"筷子","竹蜻蜓",4,3,2,3,3,NA,"chopsticks",47,6
247,"易拉罐","制锅",3,3,4,3,3,NA,"can",51,10
247,"易拉罐","拉花",3,2,1,2,3,NA,"can",51,10
247,"易拉罐","简易灯",4,3,2,3,3,NA,"can",51,10
247,"筷子","串串",2,2,1,1,3,NA,"chopsticks",51,10
247,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",51,10
247,"筷子","柴火",2,2,1,2,3,NA,"chopsticks",51,10
248,"易拉罐","打击乐器",3,3,3,3,3,NA,"can",41,0
248,"易拉罐","笔筒",1,1,1,1,3,NA,"can",41,0
248,"易拉罐","车轮",2,3,2,3,3,NA,"can",41,0
248,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",41,0
248,"筷子","尺子",2,2,2,4,3,NA,"chopsticks",41,0
248,"筷子","织毛衣",3,3,3,4,3,NA,"chopsticks",41,0
249,"易拉罐","截止",4,1,1,2,3,NA,"can",47,26
249,"易拉罐","拉丝花",3,3,1,2,3,NA,"can",47,26
249,"易拉罐","花瓶",2,3,1,3,3,NA,"can",47,26
249,"筷子","书签",3,2,1,1,3,NA,"chopsticks",47,26
249,"筷子","支柱",2,2,1,2,3,NA,"chopsticks",47,26
249,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",47,26
250,"易拉罐","存钱罐",2,2,1,2,3,NA,"can",40,5
250,"易拉罐","足球",4,3,2,4,3,NA,"can",40,5
250,"易拉罐","轮胎",3,3,2,3,3,NA,"can",40,5
250,"筷子","螺旋桨",4,4,3,3,3,NA,"chopsticks",40,5
250,"筷子","逗猫棒",3,3,3,4,3,NA,"chopsticks",40,5
250,"筷子","针",4,3,3,1,3,NA,"chopsticks",40,5
251,"易拉罐","做装饰品",1,1,2,1,3,NA,"can",37,1
251,"易拉罐","切面皮形状",3,2,4,3,3,NA,"can",37,1
251,"易拉罐","放鞭炮",3,3,3,3,3,NA,"can",37,1
251,"筷子","在地上画画",3,4,1,4,3,NA,"chopsticks",37,1
251,"筷子","教小孩数学",3,4,2,3,3,NA,"chopsticks",37,1
251,"筷子","通下水道",2,3,1,1,3,NA,"chopsticks",37,1
252,"易拉罐","万花筒",4,3,1,3,3,NA,"can",57,13
252,"易拉罐","传声筒",4,4,2,4,3,NA,"can",57,13
252,"易拉罐","筏子",4,3,2,4,3,NA,"can",57,13
252,"筷子","模型支架",3,3,1,2,3,NA,"chopsticks",57,13
252,"筷子","风铃",3,3,3,3,3,NA,"chopsticks",57,13
252,"筷子","鼓槌",3,3,3,3,3,NA,"chopsticks",57,13
301,"易拉罐","烟灰缸",3,3,1,3,3,NA,"can",45,31
301,"易拉罐","船",4,4,2,4,3,NA,"can",45,31
301,"易拉罐","足球",4,3,2,3,3,NA,"can",45,31
301,"筷子","凶器",3,3,1,3,3,NA,"chopsticks",45,31
301,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",45,31
301,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",45,31
302,"易拉罐","卖钱",1,1,1,1,3,NA,"can",36,1
302,"易拉罐","握着玩",2,2,1,1,3,NA,"can",36,1
302,"易拉罐","放爆竹",3,2,3,3,3,NA,"can",36,1
302,"筷子","搅拌",1,1,1,1,3,NA,"chopsticks",36,1
302,"筷子","支撑",2,2,1,2,3,NA,"chopsticks",36,1
302,"筷子","设计新款式",3,1,1,3,3,NA,"chopsticks",36,1
303,"易拉罐","做容器",1,1,1,1,3,NA,"can",30,0
303,"易拉罐","做成手工",2,3,2,2,3,NA,"can",30,0
303,"易拉罐","垫桌脚",2,3,3,3,3,NA,"can",30,0
303,"筷子","做发簪",2,2,1,3,3,NA,"chopsticks",30,0
303,"筷子","玻璃棒，搅拌",1,3,3,1,3,NA,"chopsticks",30,0
303,"筷子","行凶，捅人",2,3,1,3,3,NA,"chopsticks",30,0
304,"易拉罐","花盆",1,2,2,2,3,NA,"can",38,1
304,"易拉罐","装饰品",1,1,2,1,3,NA,"can",38,1
304,"易拉罐","钥匙扣",2,3,2,1,3,NA,"can",38,1
304,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",38,1
304,"筷子","松土",2,2,1,2,3,NA,"chopsticks",38,1
304,"筷子","牙签",3,3,1,1,3,NA,"chopsticks",38,1
305,"易拉罐","储物罐",2,2,1,1,3,NA,"can",36,3
305,"易拉罐","容器",1,1,1,1,3,NA,"can",36,3
305,"易拉罐","杯子",2,2,1,2,3,NA,"can",36,3
305,"筷子","搅拌棒",1,1,1,1,3,NA,"chopsticks",36,3
305,"筷子","杠面杖",3,2,3,3,3,NA,"chopsticks",36,3
305,"筷子","签子",2,2,1,1,3,NA,"chopsticks",36,3
306,"易拉罐","花瓶",2,3,2,3,3,NA,"can",43,2
306,"易拉罐","装东西",1,1,1,1,3,NA,"can",43,2
306,"易拉罐","装饰",1,2,2,1,3,NA,"can",43,2
306,"筷子","凶器",3,3,1,3,3,NA,"chopsticks",43,2
306,"筷子","支架",3,3,1,2,3,NA,"chopsticks",43,2
306,"筷子","装饰",2,2,1,2,3,NA,"chopsticks",43,2
307,"易拉罐","机器人",5,5,2,5,3,NA,"can",34,1
307,"易拉罐","沙锤",3,2,2,3,3,NA,"can",34,1
307,"易拉罐","灯盏",4,3,2,3,3,NA,"can",34,1
307,"筷子","扇骨",4,3,3,3,3,NA,"chopsticks",34,1
307,"筷子","暗器",2,3,1,3,3,NA,"chopsticks",34,1
307,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",34,1
308,"易拉罐","头饰",3,3,1,2,3,NA,"can",32,0
308,"易拉罐","烟灰罐",3,2,1,3,3,NA,"can",32,0
308,"易拉罐","笔筒",1,1,1,1,3,NA,"can",32,0
308,"筷子","击打乐器的棒子",3,3,3,3,3,NA,"chopsticks",32,0
308,"筷子","礼物",2,4,2,3,3,NA,"chopsticks",32,0
308,"筷子","表演道具",3,4,2,2,3,NA,"chopsticks",32,0
309,"易拉罐","做踩高跷的玩具",5,2,2,5,3,NA,"can",40,7
309,"易拉罐","剪切做工艺品",2,2,1,2,3,NA,"can",40,7
309,"易拉罐","种花",2,3,1,3,3,NA,"can",40,7
309,"筷子","做类似竹子粘起来的工艺品",3,2,1,2,3,NA,"chopsticks",40,7
309,"筷子","削尖做多次可使用的竹签",3,2,1,2,3,NA,"chopsticks",40,7
309,"筷子","种花的时候支撑花",3,2,1,2,3,NA,"chopsticks",40,7
310,"易拉罐","传声筒",4,4,2,4,3,NA,"can",38,1
310,"易拉罐","存钱罐",2,2,1,2,3,NA,"can",38,1
310,"易拉罐","调料瓶",3,3,1,1,3,NA,"can",38,1
310,"筷子","手工工具",3,3,1,2,3,NA,"chopsticks",38,1
310,"筷子","指挥棒",3,2,1,3,3,NA,"chopsticks",38,1
310,"筷子","搅拌棒",1,1,1,1,3,NA,"chopsticks",38,1
311,"易拉罐","剪成一片片的做帘子",4,3,1,2,3,NA,"can",55,5
311,"易拉罐","灯",4,3,2,3,3,NA,"can",55,5
311,"易拉罐","笔筒",1,1,1,1,3,NA,"can",55,5
311,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",55,5
311,"筷子","织毛衣用的那种针",3,3,3,4,3,NA,"chopsticks",55,5
311,"筷子","能压缩的门",4,3,3,3,3,NA,"chopsticks",55,5
312,"易拉罐","废品",1,1,1,1,3,NA,"can",42,5
312,"易拉罐","烧饭",2,3,3,3,3,NA,"can",42,5
312,"易拉罐","驱赶动物",2,2,3,3,3,NA,"can",42,5
312,"筷子","包饺子",3,3,2,1,3,NA,"chopsticks",42,5
312,"筷子","开门",3,4,2,3,3,NA,"chopsticks",42,5
312,"筷子","杀人",2,3,1,3,3,NA,"chopsticks",42,5
313,"易拉罐","武器",2,2,2,3,3,NA,"can",41,10
313,"易拉罐","烟灰缸",3,3,1,3,3,NA,"can",41,10
313,"易拉罐","花盆",2,2,2,2,3,NA,"can",41,10
313,"筷子","教鞭",3,3,1,2,3,NA,"chopsticks",41,10
313,"筷子","燃料",3,4,1,2,3,NA,"chopsticks",41,10
313,"筷子","门销",2,3,2,3,3,NA,"chopsticks",41,10
314,"易拉罐","刮痧",3,3,2,3,3,NA,"can",36,8
314,"易拉罐","点蜡烛",2,3,3,3,3,NA,"can",36,8
314,"易拉罐","种花",2,3,1,3,3,NA,"can",36,8
314,"筷子","打毛衣",3,3,3,4,3,NA,"chopsticks",36,8
314,"筷子","插头发",2,2,1,2,3,NA,"chopsticks",36,8
314,"筷子","搭房子",4,3,1,3,3,NA,"chopsticks",36,8
315,"易拉罐","兵刃",3,4,2,3,3,NA,"can",34,0
315,"易拉罐","求婚",3,3,3,2,3,NA,"can",34,0
315,"易拉罐","贴纸",2,3,2,1,3,NA,"can",34,0
315,"筷子","吵架",3,3,1,3,3,NA,"chopsticks",34,0
315,"筷子","文化",3,1,4,1,3,NA,"chopsticks",34,0
315,"筷子","飞镖",3,3,2,3,3,NA,"chopsticks",34,0
316,"易拉罐","当花盆",2,2,2,2,3,NA,"can",40,4
316,"易拉罐","灯罩",3,3,2,3,3,NA,"can",40,4
316,"易拉罐","用做艺术品",2,2,2,2,3,NA,"can",40,4
316,"筷子","搭建筑",3,4,1,3,3,NA,"chopsticks",40,4
316,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",40,4
316,"筷子","花的支架",3,3,1,2,3,NA,"chopsticks",40,4
317,"易拉罐","乐器",3,3,3,3,3,NA,"can",48,1
317,"易拉罐","切割物",3,2,2,3,3,NA,"can",48,1
317,"易拉罐","戒指",3,2,3,2,3,NA,"can",48,1
317,"筷子","乐器",3,3,3,3,3,NA,"chopsticks",48,1
317,"筷子","用来织毛衣",3,3,3,4,3,NA,"chopsticks",48,1
317,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",48,1
318,"易拉罐","垃圾桶",3,3,1,3,3,NA,"can",46,4
318,"易拉罐","笔筒",1,1,1,1,3,NA,"can",46,4
318,"易拉罐","花瓶",2,3,1,3,3,NA,"can",46,4
318,"筷子","搅拌棒",1,1,1,1,3,NA,"chopsticks",46,4
318,"筷子","蒸笼",3,3,3,3,3,NA,"chopsticks",46,4
318,"筷子","装饰画",2,4,2,2,3,NA,"chopsticks",46,4
319,"易拉罐","炸弹",3,3,3,3,3,NA,"can",44,3
319,"易拉罐","轮子",3,3,2,3,3,NA,"can",44,3
319,"易拉罐","镜子",4,3,2,2,3,NA,"can",44,3
319,"筷子","十字架",3,3,1,4,3,NA,"chopsticks",44,3
319,"筷子","积木",3,4,1,3,3,NA,"chopsticks",44,3
319,"筷子","连接木",3,3,3,2,3,NA,"chopsticks",44,3
320,"易拉罐","储物罐",2,2,1,1,3,NA,"can",40,0
320,"易拉罐","望远镜",4,4,3,3,3,NA,"can",40,0
320,"易拉罐","花盆",2,2,2,2,3,NA,"can",40,0
320,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",40,0
320,"筷子","打蛋器",2,2,2,1,3,NA,"chopsticks",40,0
320,"筷子","棍子",1,2,1,1,3,NA,"chopsticks",40,0
321,"易拉罐","割片器",3,3,3,3,3,NA,"can",31,3
321,"易拉罐","戒指",3,2,3,2,3,NA,"can",31,3
321,"易拉罐","房子",3,4,2,3,3,NA,"can",31,3
321,"筷子","乐器",3,3,3,3,3,NA,"chopsticks",31,3
321,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",31,3
321,"筷子","笔",2,1,2,3,3,NA,"chopsticks",31,3
322,"易拉罐","工艺品",2,2,1,2,3,NA,"can",48,16
322,"易拉罐","用做挖西瓜神器",3,3,3,3,3,NA,"can",48,16
322,"易拉罐","笔筒",1,1,1,1,3,NA,"can",48,16
322,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",48,16
322,"筷子","工艺品",3,2,1,2,3,NA,"chopsticks",48,16
322,"筷子","开瓶器",3,2,3,3,3,NA,"chopsticks",48,16
323,"易拉罐","拖鞋",4,2,2,3,3,NA,"can",44,8
323,"易拉罐","烧烤",3,3,4,3,3,NA,"can",44,8
323,"易拉罐","花瓶",2,3,1,3,3,NA,"can",44,8
323,"筷子","凶器",3,3,1,3,3,NA,"chopsticks",44,8
323,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",44,8
323,"筷子","模型",3,3,1,3,3,NA,"chopsticks",44,8
324,"易拉罐","存钱罐",2,2,1,2,3,NA,"can",38,4
324,"易拉罐","笔筒",1,1,1,1,3,NA,"can",38,4
324,"易拉罐","风铃",3,3,3,3,3,NA,"can",38,4
324,"筷子","小棒",2,3,1,1,3,NA,"chopsticks",38,4
324,"筷子","指挥棒",3,3,1,3,3,NA,"chopsticks",38,4
324,"筷子","撬棍",2,2,1,4,3,NA,"chopsticks",38,4
325,"易拉罐","工艺品",2,2,1,2,3,NA,"can",32,0
325,"易拉罐","戒指",3,2,3,2,3,NA,"can",32,0
325,"易拉罐","蜡台",2,3,2,3,3,NA,"can",32,0
325,"筷子","发簪",2,2,1,3,3,NA,"chopsticks",32,0
325,"筷子","玩具零件",2,2,2,2,3,NA,"chopsticks",32,0
325,"筷子","竹签",2,2,1,1,3,NA,"chopsticks",32,0
326,"易拉罐","传声筒",4,4,2,4,3,NA,"can",42,20
326,"易拉罐","发冠",4,2,1,2,3,NA,"can",42,20
326,"易拉罐","钢丝球",4,3,2,4,3,NA,"can",42,20
326,"筷子","小晾架",3,3,1,2,3,NA,"chopsticks",42,20
326,"筷子","簪子",2,2,1,2,3,NA,"chopsticks",42,20
326,"筷子","飞镖",3,3,2,3,3,NA,"chopsticks",42,20
327,"易拉罐","杯子",2,2,1,2,3,NA,"can",33,4
327,"易拉罐","笔筒",1,1,1,1,3,NA,"can",33,4
327,"易拉罐","花盆",2,2,2,2,3,NA,"can",33,4
327,"筷子","插销",3,2,2,2,3,NA,"chopsticks",33,4
327,"筷子","搅拌器",1,1,1,1,3,NA,"chopsticks",33,4
327,"筷子","杠杆",3,3,2,4,3,NA,"chopsticks",33,4
328,"易拉罐","做暗器",3,3,2,3,3,NA,"can",38,4
328,"易拉罐","切开做容器",1,1,1,1,3,NA,"can",38,4
328,"易拉罐","开口当戒指",3,2,3,2,3,NA,"can",38,4
328,"筷子","做木筏",4,4,2,3,3,NA,"chopsticks",38,4
